BrefID,SortDate,BibLvlCode,StandardTitle,RefStrFull,AbstractEnglish,Refstringauthors,WoScode,FullAut,Affiliation,DOI,ownDOI,spcolNames,GeoTerms,TaxTerms,ThesTerms,OtherTerms,AuthorKeywords,DocType,LitStyles,ThesisDegree
216092,2012,AS,Potential changes in benthic macrofaunal distributions from the English Channel simulated under climate change scenarios,"<b>Rombouts, I.; Beaugrand, G.; Dauvin, J.C.</b> (2012). Potential changes in benthic macrofaunal distributions from the English Channel simulated under climate change scenarios. <i>Est., Coast. and Shelf Sci. 99(1)</i>: 153-161. <a href=""https://dx.doi.org/10.1016/j.ecss.2011.12.026"" target=""_blank"">https://dx.doi.org/10.1016/j.ecss.2011.12.026</a>","Climate-induced changes in the distribution of species are likely to affect the functioning and diversity of marine ecosystems. Therefore, in economic and ecological important areas, such as the English Channel, projections of the future distributions of key species under changing environmental conditions are urgently needed. Ecological Niche Models (ENMs) have been applied successfully to determine potential distributions of species based on the information of the environmental niche of a species (<em>sensu</em> Hutchinson). In this study, the niches of two commercially exploited benthic species, <em>Pecten maximus</em> and <em>Glycymeris glycymeris</em>, and two ecologically important species, <em>Abra alba</em> and <em>Ophelia borealis</em> were derived using four contemporary hydrographic variables, i.e. sea surface temperature, sea surface salinity, water depth and sediment type. Consequently, using these ecological envelopes, the Non-Parametric Probalistic Ecological Niche model (NPPEN) was applied to calculate contemporary probabilities of occurrence for each species in the North East Atlantic and to predict potential re-distributions under the climate change scenario A2 for two time periods 2050–2059 and 2090–2099. Results show general northern displacements of the four benthic species from the English Channel into the North Sea and southern Norwegian coast. The projections mostly indicate a reduction of suitable habitat for benthic species with a notable disappearance of their distributions in the English Channel, except for <em>A.</em> <em>alba</em>. However, interpretations should be treated with caution since many uncertainties and assumptions are attached to ecological niche models in general. Furthermore, opening up potential habitats for benthic species does not necessarily imply that the species will actually occupy these sites in the future. The displacement and colonisation success of species are a function of many other non-climatic factors such as species life histories, dispersal abilities, adaptability and community interactions.","Rombouts, I.; Beaugrand, G.; Dauvin, J.C.",WOS:000302448300015,"Rombouts, Isabelle, I.","Univ Sci Technol Lille Lille 1, CNRS, Lab Oceanol & Geosci, UMR CNRS LOG 8187, F-62930 Wimereux, France.",https://dx.doi.org/10.1016/j.ecss.2011.12.026,NULL,"EUROBIS ackn - indirect use, ""European Oceanographic Biogeographic Information System (EurOBIS) acknowledged"", ""LifeWatch Species Information Backbone""",English Channel,NULL,"Climatic changes, ""Ecological niches"", ""Modelling""",NULL,Benthic macrofauna,Journal article,NULL,NULL
216520,2012,M,The spatial and temporal distribution of gelatinous zooplankton in the Belgian part of the North Sea,"<b>Van Regenmortel, T.</b> (2012). The spatial and temporal distribution of gelatinous zooplankton in the Belgian part of the North Sea. MSc Thesis. Universiteit Gent, Vakgroep Biologie, Sectie Mariene Biologie/ILVO: Gent.  82 pp.",NULL,"Van Regenmortel, T.",NULL,"Van Regenmortel, Tina, T.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",Belgium,NULL,"Spatial distribution, ""Temporal distribution"", ""Zooplankton""",NULL,Gelatinous zooplankton; Zooplankton community,Book/Monograph,Dissertation,MSc
216543,2012,AS,"A new species of Leptostraca, <i>Nebalia koreana</i> (Malacostraca: Phyllocarida), from South Korea","<b>Song, J.-H.; Moreira, J.; Min, G.-S.</b> (2012). A new species of Leptostraca, <i>Nebalia koreana</i> (Malacostraca: Phyllocarida), from South Korea. <i>J. Crust. Biol. 32(4)</i>: 641-653. <a href=""https://dx.doi.org/10.1163/193724012X638482"" target=""_blank"">https://dx.doi.org/10.1163/193724012X638482</a>","Herein, we report a new species of leptostracan, <i>Nebalia koreana</i> (Malacostraca) collected from the southern and eastern coasts of the Korean peninsula. All the specimens of this species were collected by means of light traps from harbors where the bottoms are sandy and with algal mats. The new species differs from all other known <i>Nebalia</i> in the following characters: the carapace is relatively small, and covers the lateral sides of pleonite 2 and partially the lateral sides of pleonite 3; the fourth article of the antennule has up to five short distal spines; pleonites 3 to 7 have rounded denticles along the posterior dorsal borders; the epipod of thoracopod 7 bears 5 to 6 plumose setae along the posterior margin, which are lacking on the remaining thoracopods; and the protopod of pleopod 4 lacks serration along the posterior border. Only two species of <i>Nebalia</i> have been reported from the tropical or subtropical seas of Asia. Therefore, the new species is the first species of <i>Nebalia</i> found in the temperate zone of Asia. Additionally, type localities and world distribution of the genus <i>Nebalia</i> are provided in this paper.","Song, J.-H.; Moreira, J.; Min, G.-S.",WOS:000305670500015,"Moreira, Juan, J.",NULL,https://dx.doi.org/10.1163/193724012X638482,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,"Leptostraca, ""Nebalia""",NULL,NULL,Asia; Leptostraca; Nebalia; South Korea; temperate zone,Journal article,NULL,NULL
216722,2012,M,Smartphone application development: WoRMS Application,"<b>Reynaert, I.</b> (2012). Smartphone application development: WoRMS Application. BA Thesis. Hogeschool West-Vlaanderen/Vlaams Instituut voor de Zee: Brugge.  43 pp.",NULL,"Reynaert, I.",NULL,"Reynaert, Igor, I.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,NULL,NULL,NULL,Book/Monograph,Dissertation,BA
216932,2012,M,"Defining habitat characteristics influencing the distribution, density and growth of plaice (<i>Pleuronectes platessa</i>) and dab (<i>Limanda limanda</i>) on west of Ireland nursery grounds","<b>De Raedemaecker, F.</b> (2012). Defining habitat characteristics influencing the distribution, density and growth of plaice (<i>Pleuronectes platessa</i>) and dab (<i>Limanda limanda</i>) on west of Ireland nursery grounds. PhD Thesis. Galway-Mayo Institute of Technology: Galway.  178 pp.","Plaice (<i>Pleuronectes platessa</i>, L.) and dab (<i>Limanda limanda</i>, L.) are among the most abundant flatfishes in the north-eastern Atlantic region and the dominant species in shallow coastal nursery grounds. With increasing pressures on commercial flatfish stocks in combination with changing coastal environments, better knowledge of population dynamics during all life stages is needed to evaluate variability in year-class strength and recruitment to the fishery. The aim of this research was to investigate the complex interplay of biotic and abiotic habitat components influencing the distribution, density and growth of plaice and dab during the vulnerable juvenile life stage and to gain insight in spatial and temporal differences in nursery habitat quality along the west coast of Ireland. Intraspecific variability in plaice diet was observed at different spatial scales and showed a link with condition, recent growth and morphology. This highlights the effect of food availability on habitat quality and the need to consider small scale variation when attempting to link habitat quality to feeding, growth and condition of juvenile flatfish. There was evidence of trophic, spatial and temporal resource partitioning between juvenile plaice and dab allowing the co-existence of morphologically similar species in nursery grounds. In the limited survey years there was no evidence that the carrying capacity of the studied nursery grounds was reached but spatial and interannual variations in fish growth indicated fluctuating environments in terms of food availability, predator densities, sediment features and physico-chemical conditions. Predation was the most important factor affecting habitat quality for juvenile plaice and dab with crab densities negatively correlated to fish condition whereas shrimp densities were negatively associated with densities of small-sized juveniles in spring. A comparison of proxies for fish growth showed the advantage of Fulton’s <i>K</i> for routine use whereas RNA:DNA ratios proved less powerful when short-term environmental fluctuations are lacking. This study illustrated how distinct sets of habitat features can drive spatial variation in density and condition of juvenile flatfish highlighting the value of studying both variables when modeling habitat requirements. The habitat models generated in this study also provide a powerful tool to predict potential climate and anthropogenic impacts on the distribution and condition of juveniles in flatfish nurseries. The need for effective coastal zone management was emphasized to ensure a sustainable use of coastal resources and successful flatfish recruitment to the fishery. ","De Raedemaecker, F.",NULL,"De Raedemaecker, Fien, F.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,NULL,NULL,NULL,Book/Monograph,Dissertation,PhD
217433,2012,M,Best practice guidelines in the development and maintenance of regional marine species checklists,"<b>Nozères, C.; Vandepitte, L.; Appeltans, W.; Kennedy, M.</b> (2012). Best practice guidelines in the development and maintenance of regional marine species checklists. version 1.0, released on August 2012. Global Biodiversity Information Facility: Copenhagen. ISBN 978-87-92020-46-8. 27 pp.",NULL,"Nozères, C.; Vandepitte, L.; Appeltans, W.; Kennedy, M.",NULL,"Appeltans, Ward, W.",IOC Project Office for IODE,NULL,NULL,"EUROBIS ackn - indirect use, ""European Oceanographic Biogeographic Information System (EurOBIS) acknowledged"", ""Interim Register of Marine and Nonmarine Genera (IRMNG) acknowledged"", ""LifeWatch Species Information Backbone"", ""Marine Regions acknowledged"", ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,"Biodiversity, ""Biological data"", ""Checklists""",NULL,species checklists,Book/Monograph,NULL,NULL
217533,2012,AS,An index to assess the health and benefits of the global ocean,"<b>Halpern, B.S.; Longo, C.; Hardy, D.; McLeod, K.L.; Samhouri, J.F.; Katona, S.K.; Kleisner, K.; Lester, S.E.; O'Leary, J.; Ranelletti, M.; Rosenberg, A.A.; Scarborough, C.; Selig, E.R.; Best, B.D.; Brumbaugh, D.R.; Chapin, F.S.; Crowder, L.B.; Daly, K.L.; Doney, S.C.; Elfes, C.; Fogarty, M.J.; Gaines, S.D.; Jacobsen, K.I.; Karrer, L.B.; Leslie, H.M.; Neeley, E.; Pauly, D.; Polasky, S.; Ris, B.; StMartin, K.; Stone, G.S.; Sumaila, U.R.; Zeller, D.</b> (2012). An index to assess the health and benefits of the global ocean. <i>Nature (Lond.) 488(7413)</i>: 615-620. <a href=""http://hdl.handle.net/10.1038/nature11397"" target=""_blank"">hdl.handle.net/10.1038/nature11397</a>","The ocean plays a critical role in supporting human well-being, from providing food, livelihoods and recreational opportunities to regulating the global climate. Sustainable management aimed at maintaining the flow of a broad range of benefits from the ocean requires a comprehensive and quantitative method to measure and monitor the health of coupled human–ocean systems. We created an index comprising ten diverse public goals for a healthy coupled human–ocean system and calculated the index for every coastal country. Globally, the overall index score was 60 out of 100 (range 36–86), with developed countries generally performing better than developing countries, but with notable exceptions. Only 5% of countries scored higher than 70, whereas 32% scored lower than 50. The index provides a powerful tool to raise public awareness, direct resource management, improve policy and prioritize scientific research.","Halpern, B.S.; Longo, C.; Hardy, D.; McLeod, K.L.; Samhouri, J.F.; Katona, S.K.; Kleisner, K.; Lester, S.E.; O'Leary, J.; Ranelletti, M.; Rosenberg, A.A.; Scarborough, C.; Selig, E.R.; Best, B.D.; Brumbaugh, D.R.; Chapin, F.S.; Crowder, L.B.; Daly, K.L.; Doney, S.C.; Elfes, C.; Fogarty, M.J.; Gaines, S.D.; Jacobsen, K.I.; Karrer, L.B.; Leslie, H.M.; Neeley, E.; Pauly, D.; Polasky, S.; Ris, B.; StMartin, K.; Stone, G.S.; Sumaila, U.R.; Zeller, D.",WOS:000308095100048,"Pauly, Daniel, D.",NULL,http://hdl.handle.net/10.1038/nature11397,NULL,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",World Ocean,NULL,"Assessments, ""Benefits"", ""Health""",NULL,NULL,Journal article,NULL,NULL
217736,2012,MS,Niet-inheemse soorten van het Belgisch deel van de Noordzee en aanpalende estuaria,"<b>Vandepitte, L.; De Pooter, D.; Lescrauwaet, A.-K.; Fockedey, N.; Mees, J. (Ed.)</b> (2012). Niet-inheemse soorten van het Belgisch deel van de Noordzee en aanpalende estuaria. <i>VLIZ Special Publication</i>, 59. Vlaams Instituut voor de Zee (VLIZ): Oostende. ISBN 978-90-817451-9-2. 371 pp.",NULL,"Vandepitte, L.; De Pooter, D.; Lescrauwaet, A.-K.; Fockedey, N.; Mees, J. (Ed.)",NULL,"Mees, Jan, J.",Flanders Marine Institute (VLIZ),NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",Belgium,NULL,Invasive species,NULL,NULL,Book/Monograph,NULL,NULL
218419,2013,AS,"<i>Nebalia pseudotroncosoi</i> n. sp. (Malacostraca: Leptostraca), from South Korea, with a peculiar sexual dimorphism","<b>Song, J.-H.; Moreira, J.; Min, G.-S.</b> (2013). <i>Nebalia pseudotroncosoi</i> n. sp. (Malacostraca: Leptostraca), from South Korea, with a peculiar sexual dimorphism. <i>J. Crust. Biol. 33(1)</i>: 124-136. <a href=""https://hdl.handle.net/10.1163/1937240X-00002106"" target=""_blank"">https://hdl.handle.net/10.1163/1937240X-00002106</a>","A new crustacean, Nebalia pseudotroncosoi n. sp. (Malacostraca: Leptostraca) occurs along the southern coasts of Korea. The specimens were collected by light traps in harbors where the bottom consisted of fine sand with some algal mats. The new taxon is distinguished from all other known species of Nebalia by the following characteristics: a rectangular compound eye with two to three small distal lobes; an antennular flagellum that is clearly shorter than the peduncle, with up to 10 articles; the fourth article of the antennular peduncle has only two distal thick setae; the antennular scale is nearly oval with a length that is 1.8 times the width; the second article of the mandibular palp has three distally plumose setae; pleonites 3 to 7 have rounded denticles along their posterior dorsal margins; and the protopod of pleopod 4 lacks serration along the posterior margin. We discuss sexual dimorphism in the genus Nebalia and propose the necessity of describing male traits when reporting new species. We also provide partial sequences of the mitochondrial cytochrome c oxidase subunit 1 (CO1) gene from the new species that can be used as a molecular diagnostic characteristic.","Song, J.-H.; Moreira, J.; Min, G.-S.",WOS:000320680900012,"Moreira, Juan, J.",NULL,https://hdl.handle.net/10.1163/1937240X-00002106,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,"Leptostraca, ""Nebalia pseudotroncosoi""",New species,NULL,Nebalia pseudotroncosoi,Journal article,NULL,NULL
218554,2012,AS,Reproduction in Octocorallia: Synchronous spawning and asynchronous oogenesis in the pennatulid <i>Veretillum cynomorium</i>,"<b>Lopes, V.M.; Baptista, M.; Pimentel, M.S.; Repolho, T.; Narciso, L.; Rosa, R.</b> (2012). Reproduction in Octocorallia: Synchronous spawning and asynchronous oogenesis in the pennatulid <i>Veretillum cynomorium</i>. <i>Mar. Biol. Res. 8(9)</i>: 893-900. <a href=""http://hdl.handle.net/10.1080/17451000.2012.693616"" target=""_blank"">http://hdl.handle.net/10.1080/17451000.2012.693616</a>","<i>Veretillum cynomorium</i> is an abundant colonial octocoral that exclusively inhabits soft sediment and sandy substrata of the Eastern Atlantic Ocean, but its reproductive biology is completely unknown. Here we show, for the first time, that this sea pen is gonochoristic at colony level, and seems to reproduce sexually through the broadcast spawning of gametes. The duration of the present study (12 months) in the Sado Estuary, Portugal, allowed us to identify one brief synchronous spawning event. Mean oocyte size–frequency distributions indicated that large orange oocytes (&gt;650 µm), and part of the intermediate-sized ones were released in July. The formation of new small (colorless) oocytes occurred in the post-spawning period, between August and October. However, individual oocyte size–frequency distributions of the colonies showed that there was no synchrony in late and early oogenesis. Fecundity ranged between 1 and 40 oocytes per polyp, with an annual average of 9 oocytes per polyp. The occurrence of sex ratios biased towards the dominance of female colonies is reported and discussed.","Lopes, V.M.; Baptista, M.; Pimentel, M.S.; Repolho, T.; Narciso, L.; Rosa, R.",WOS:000308101200010,"Lopes, Vanessa, V.M.","Univ Lisbon, Fac Ciencias, Ctr Oceanog, Lab Maritimo Guia, P-2750374 Cascais, Portugal.",http://hdl.handle.net/10.1080/17451000.2012.693616,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,"Octocorallia, ""Veretillum cynomorium""","Reproduction, ""Spawning""",NULL,Octocorals; Synchronous spawning; Asynchronous oogenesis; Sea pen,Journal article,NULL,NULL
