BrefID,SortDate,BibLvlCode,StandardTitle,RefStrFull,AbstractEnglish,Refstringauthors,WoScode,FullAut,Affiliation,DOI,ownDOI,spcolNames,GeoTerms,TaxTerms,ThesTerms,OtherTerms,AuthorKeywords,DocType,LitStyles,ThesisDegree
334918,2021,AS,"Protecting the global ocean for biodiversity, food and climate","<b>Sala, Enric; Mayorga, Juan; Bradley, Darcy; Cabral, Reniel B.; Atwood, Trisha B.; Auber, Arnaud; Cheung, William; Costello, Christopher; Ferretti, Francesco; Friedlander, Alan M.; Gaines, Steven D.; Garilao, Cristina; Goodell, Whitney; Halpern, Benjamin S.; Hinson, Audra; Kaschner, Kristin; Kesner-Reyes, Kathleen; Leprieur, Fabien; McGowan, Jennifer; Morgan, Lance E.; Mouillot, David; Palacios-Abrantes, Juliano; Possingham, Hugh P.; Rechberger, Kristin D.; Worm, Boris; Lubchenco, Jane</b> (2021). Protecting the global ocean for biodiversity, food and climate. <i>Nature (Lond.) 592(7854)</i>: 397-402. <a href=""https://hdl.handle.net/10.1038/s41586-021-03371-z"" target=""_blank"">https://hdl.handle.net/10.1038/s41586-021-03371-z</a>","The ocean contains unique biodiversity, provides valuable food resources and is a major sink for anthropogenic carbon. Marine protected areas (MPAs) are an effective tool for restoring ocean biodiversity and ecosystem services, but at present only 2.7% of the ocean is highly protected. This low level of ocean protection is due largely to conflicts with fisheries and other extractive uses. To address this issue, here we developed a conservation planning framework to prioritize highly protected MPAs in places that would result in multiple benefits today and in the future. We find that a substantial increase in ocean protection could have triple benefits, by protecting biodiversity, boosting the yield of fisheries and securing marine carbon stocks that are at risk from human activities. Our results show that most coastal nations contain priority areas that can contribute substantially to achieving these three objectives of biodiversity protection, food provision and carbon storage. A globally coordinated effort could be nearly twice as efficient as uncoordinated, national-level conservation planning. Our flexible prioritization framework could help to inform both national marine spatial plans and global targets for marine conservation, food security and climate action.","Sala, Enric; Mayorga, Juan; Bradley, Darcy; Cabral, Reniel B.; Atwood, Trisha B.; Auber, Arnaud; Cheung, William; Costello, Christopher; Ferretti, Francesco; Friedlander, Alan M.; Gaines, Steven D.; Garilao, Cristina; Goodell, Whitney; Halpern, Benjamin S.; Hinson, Audra; Kaschner, Kristin; Kesner-Reyes, Kathleen; Leprieur, Fabien; McGowan, Jennifer; Morgan, Lance E.; Mouillot, David; Palacios-Abrantes, Juliano; Possingham, Hugh P.; Rechberger, Kristin D.; Worm, Boris; Lubchenco, Jane",WOS:000629906100007,NULL,NULL,https://hdl.handle.net/10.1038/s41586-021-03371-z,NULL,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",NULL,NULL,NULL,NULL,NULL,Journal article,NULL,NULL
334964,2021,AS,"18S rRNA gene sequences of leptocephalus gut contents, particulate organic matter, and biological oceanographic conditions in the western North Pacific","<b>Watanabe, T.; Nagai, S.; Kawakami, Y.; Asakura, T.; Kikuchi, J.; Inaba, N.; Taniuchi, Y.; Kurogi, H.; Chow, S.; Tomoda, T.; Ambe, D.; Hasegawa, D.</b> (2021). 18S rRNA gene sequences of leptocephalus gut contents, particulate organic matter, and biological oceanographic conditions in the western North Pacific. <i>NPG Scientific Reports 11(1)</i>: 5488. <a href=""https://hdl.handle.net/10.1038/s41598-021-84532-y"" target=""_blank"">https://hdl.handle.net/10.1038/s41598-021-84532-y</a>","Eel larvae apparently feed on marine snow, but many aspects of their feeding ecology remain unknown. The eukaryotic 18S rRNA gene sequence compositions in the gut contents of four taxa of anguilliform eel larvae were compared with the sequence compositions of vertically sampled seawater particulate organic matter (POM) in the oligotrophic western North Pacific Ocean. Both gut contents and POM were mainly composed of dinoflagellates as well as other phytoplankton (cryptophytes and diatoms) and zooplankton (ciliophoran and copepod) sequences. Gut contents also contained cryptophyte and ciliophoran genera and a few other taxa. Dinoflagellates (family Gymnodiniaceae) may be an important food source and these phytoplankton were predominant in gut contents and POM as evidenced by DNA analysis and phytoplankton cell counting. The compositions of the gut contents were not specific to the species of eel larvae or the different sampling areas, and they were most similar to POM at the chlorophyll maximum in the upper part of the thermocline (mean depth: 112 m). Our results are consistent with eel larvae feeding on marine snow at a low trophic level, and feeding may frequently occur in the chlorophyll maximum in the western North Pacific.","Watanabe, T.; Nagai, S.; Kawakami, Y.; Asakura, T.; Kikuchi, J.; Inaba, N.; Taniuchi, Y.; Kurogi, H.; Chow, S.; Tomoda, T.; Ambe, D.; Hasegawa, D.",WOS:000625250500001,"Asakura, Taiga, T.",NULL,https://hdl.handle.net/10.1038/s41598-021-84532-y,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,NULL,NULL,NULL,Journal article,NULL,NULL
334988,2021,AS,Bathymetric and geological properties of the Adriatic Sea,"<b>Vrdoljak, L.; Režic, M.; Petricevic, I.</b> (2021). Bathymetric and geological properties of the Adriatic Sea. <i>Rudarsko-Geolosko-Naftni Zbornik 36(2)</i>: 93-107. <a href=""https://hdl.handle.net/10.17794/rgn.2021.2.9"" target=""_blank"">https://hdl.handle.net/10.17794/rgn.2021.2.9</a>","Advance in the visualization of the bathymetric and geological data from charted to digital maps and models opened the possibility to analyse the data within Geographic Information System (GIS) functionalities. In this paper, bathymetric and geological properties of the Adriatic Sea were analysed using the General Bathymetric Chart of the Ocean (GEBCO) 2020 digital bathymetric model (DBM) and data from European Marine Observation and Data Network (EMODnet). The bathymetric analysis includes depth statistics, area and volume calculation, hypsometry, and analysis of the heterogeneity of bathymetric data from the GEBCO 2020 DBM within limits of the Adriatic defined by the International Hydrographic Organization (IHO) and 3 subbasins delineated according to the bathymetry. The geological analysis includes seabed substrate map from EMODnet data and kilometre-scale seabed variability in the Adriatic. The GEBCO 2020 DBM shows that Adriatic Sea is a shallow sea with a mean depth of -253 meters and over 50% of area shallower than 100 meters. The area of the Adriatic Sea is 138 516 km<sup>2 </sup>with a total volume of 35 521 km<sup>3</sup>. Patterns describing morphological variability coincide with the heterogeneity of the underlying source data of the GEBCO 2020 digital bathymetry model and major structures in the Adriatic Sea.","Vrdoljak, L.; Režic, M.; Petricevic, I.",NULL,"Vrdoljak, Ljerka, L.",NULL,https://hdl.handle.net/10.17794/rgn.2021.2.9,NULL,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",NULL,NULL,NULL,NULL,Adriatic; Digital bathymetric model; EMODnet; GEBCO 2020; Geomorphology,Journal article,NULL,NULL
334989,2021,AS,"On the diversity of Phyllodocida (Annelida: Errantia), with a focus on Glyceridae, Goniadidae, Nephtyidae, Polynoidae, Sphaerodoridae, Syllidae, and the holoplanktonic families","<b>Martin, D.; Aguado, M.T.; Fernández-Álamo, M.A.; Britayev, T.A.; Böggemann, M.; Capa, M.; Faulwetter, S.; Fukuda, M.V.; Helm, C.; Petti, M.A.V.; Ravara, A.; Teixeira, M.A.L.</b> (2021). On the diversity of Phyllodocida (Annelida: Errantia), with a focus on Glyceridae, Goniadidae, Nephtyidae, Polynoidae, Sphaerodoridae, Syllidae, and the holoplanktonic families. <i>Diversity 13(3)</i>: 131. <a href=""https://hdl.handle.net/10.3390/d13030131"" target=""_blank"">https://hdl.handle.net/10.3390/d13030131</a>","Phyllodocida is a clade of errantiate annelids characterized by having ventral sensory palps, anterior enlarged cirri, axial muscular proboscis, compound chaetae (if present) with a single ligament, and of lacking dorsolateral folds. Members of most families date back to the Carboniferous, although the earliest fossil was dated from the Devonian. Phyllodocida holds 27 well-established and morphologically homogenous clades ranked as families, gathering more than 4600 currently accepted nominal species. Among them, Syllidae and Polynoidae are the most specious polychaete groups. Species of Phyllodocida are mainly found in the marine benthos, although a few inhabit freshwater, terrestrial and planktonic environments, and occur from intertidal to deep waters in all oceans. In this review, we (1) explore the current knowledge on species diversity trends (based on traditional species concept and molecular data), phylogeny, ecology, and geographic distribution for the whole group, (2) try to identify the main knowledge gaps, and (3) focus on selected families: Alciopidae, Goniadidae, Glyceridae, Iospilidae, Lopadorrhynchidae, Polynoidae, Pontodoridae, Nephtyidae, Sphaerodoridae, Syllidae, Tomopteridae, Typhloscolecidae, and Yndolaciidae. The highest species richness is concentrated in European, North American, and Australian continental shelves (reflecting a strong sampling bias). While most data come from shallow coastal and surface environments most world oceans are clearly under-studied. The overall trends indicate that new descriptions are constantly added through time and that less than 10% of the known species have molecular barcode information available.","Martin, D.; Aguado, M.T.; Fernández-Álamo, M.A.; Britayev, T.A.; Böggemann, M.; Capa, M.; Faulwetter, S.; Fukuda, M.V.; Helm, C.; Petti, M.A.V.; Ravara, A.; Teixeira, M.A.L.",WOS:000633574300001,"Fukuda, Marcelo, M.V.",NULL,https://hdl.handle.net/10.3390/d13030131,NULL,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",NULL,Polychaeta,NULL,NULL,polychaetes; species diversity; molecular diversity; phylogeny; ecology; distribution,Journal article,NULL,NULL
334991,2021,AS,Using species connectivity to achieve coordinated large-scale marine conservation efforts in the Red Sea,"<b>Gajdzik, L.; Green, A.L.; Cochran, J.E.M.; Hardenstine, R.S.; Tanabe, L.K.; Berumen, M.L.</b> (2021). Using species connectivity to achieve coordinated large-scale marine conservation efforts in the Red Sea. <i>Mar. Pollut. Bull. 166</i>: 112244. <a href=""https://hdl.handle.net/10.1016/j.marpolbul.2021.112244"" target=""_blank"">https://hdl.handle.net/10.1016/j.marpolbul.2021.112244</a>","In the face of increasing anthropogenic threats, coastal nations need to reach common ground for effective marine conservation. Understanding species' connectivity can reveal how nations share resources, demonstrating the need for cooperative protection efforts. Unfortunately, connectivity information is rarely integrated into the design of marine protected areas (MPAs). This is exemplified in the Red Sea where biodiversity is only nominally protected by a non-cohesive network of small-sized MPAs, most of which are barely implemented. Here, we showcase the potential of using connectivity patterns of flagship species to consolidate conservation efforts in the Red Sea. We argue that a large-scale MPA (LSMPA) would more effectively preserve Red Sea species' multinational migration routes. A connectivity-informed LSMPA approach provides thus one avenue to unite coastal nations toward acting for the common good of conservation and reverse the global decline in marine biodiversity.","Gajdzik, L.; Green, A.L.; Cochran, J.E.M.; Hardenstine, R.S.; Tanabe, L.K.; Berumen, M.L.",WOS:000648436000002,"Green, Alison, A.L.",NULL,https://hdl.handle.net/10.1016/j.marpolbul.2021.112244,NULL,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",NULL,NULL,NULL,NULL,Marine protected area; Coastal development; Coral reef; Fish; Whale shark; Sea turtle,Journal article,NULL,NULL
334995,2021,AS,Identifying marine ecological production units in Vietnam,"<b>Bell, J.B.; Nguyên, N.V.; Viet, H.V.; Nguyen, M.H.; Bùi, H.T.; Trâng, T.V.; McIlwaine, P.; Kenny, A.; Nguyen, B.K.</b> (2021). Identifying marine ecological production units in Vietnam. <i>ICES J. Mar. Sci./J. Cons. int. Explor. Mer 78(4)</i>: 1241-1252. <a href=""https://hdl.handle.net/10.1093/icesjms/fsab047"" target=""_blank"">https://hdl.handle.net/10.1093/icesjms/fsab047</a>","Ecosystem-based management is generally viewed as one of the most promising avenues for addressing the various anthropogenic pressures facing the world’s marine ecosystems. These approaches have been developed to varying degrees by individual countries or international organisations, but there remain a large proportion of marine ecosystems, particularly in developing regions, that have not yet been the subject of such research. In these areas, lack of effective regulation and the often high importance of the marine environment in providing food and economic opportunities, together create conditions where marine resources and habitats come under unsustainable levels of pressure. Here, we present a data-limited assessment approach to discern marine ecological patterns, in this case for the exclusive economic zone of Vietnam. By combining data from environmental and biological surveys from the Vietnamese national survey dataset and local oceanographic models, we have identified a series of 12 candidate ecological production units, delineated by their environmental characteristics, and the key commercial species that exist within them. These units are suggested as a possible foundation for a spatial management structure in the Vietnamese exclusive economic zone including considerations such as placement of marine protected areas, or ecological boundaries of key areas of socio-economic importance.","Bell, J.B.; Nguyên, N.V.; Viet, H.V.; Nguyen, M.H.; Bùi, H.T.; Trâng, T.V.; McIlwaine, P.; Kenny, A.; Nguyen, B.K.",NULL,"Nguyên, Nguyen Van, N.V.",NULL,https://hdl.handle.net/10.1093/icesjms/fsab047,NULL,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",NULL,NULL,NULL,NULL,NULL,Journal article,NULL,NULL
335003,2021,AS,"High <i>Aedes</i> spp. larval indices in Kinshasa, Democratic Republic of Congo","<b>Wat’senga Tezzo, F.; Fasine, S.; Manzambi Zola, E.; Marquetti, M.d.C.; Binene Mbuka, G.; Ilombe, G.; Mundeke Takasongo, R.; Smitz, N.; Bisset, J.A.; Van Bortel, W.; Vanlerberghe, V.</b> (2021). High <i>Aedes</i> spp. larval indices in Kinshasa, Democratic Republic of Congo. <i>Parasites & Vectors 14(1)</i>: 92. <a href=""https://hdl.handle.net/10.1186/s13071-021-04588-7"" target=""_blank"">https://hdl.handle.net/10.1186/s13071-021-04588-7</a>","<h3 class=""c-article__sub-heading"" data-test=""abstract-sub-heading"">Background</h3><p>Dengue, yellow fever, chikungunya and Zika are among the most important emerging infectious vector-borne diseases worldwide. In the Democratic Republic of Congo (DRC), increases in cases of dengue and outbreaks of yellow fever and chikungunya have been reported since 2010. The main vectors of these arboviruses, <i>Aedes aegypti</i> and <i>Aedes albopictus</i>, have been reported in DRC, but there is a lack of detailed information on their presence and spread to guide disease control efforts.</p><h3 class=""c-article__sub-heading"" data-test=""abstract-sub-heading"">Methods</h3><p>In 2018, two cross-sectional surveys were conducted in Kinshasa province (DRC), one in the rainy (January/February) and one in the dry season (July). Four hundred houses were visited in each of the four selected communes (N’Djili, Mont Ngafula, Lingwala and Kalamu). Within the peri-domestic area of each household, searches were conducted for larval habitats, which were then surveyed for the presence of <i>Aedes</i> larvae and pupae. A subset of the immature specimens were reared to adults for morphological identification followed by DNA barcoding of the specimens to validate identifications.</p><h3 class=""c-article__sub-heading"" data-test=""abstract-sub-heading"">Results</h3><p>The most rural commune (Mont Ngafula) had the highest pupal index (number of <i>Aedes</i> spp. pupae per 100 inspected houses) at 246 (20) pupae/100 houses, and Breteau index (BI; number of containers positive for immature stages of <i>Aedes</i> spp. per 100 households) at 82.2 (19.5) positive containers/100 houses for the rainy (and dry) season, respectively. The BI was 21.5 (4.7), 36.7 (9.8) and 41.7 (7.5) in Kalamu, Lingwala and N’Djili in the rainy (and dry) season, respectively. The house index (number of houses positive for at least one container with immature stages of <i>Aedes</i> spp<i>.</i> per 100 inspected houses) was, on average, across all communes, 27.5% (7.6%); and the container index (number of containers positive for immature stages of <i>Aedes </i>spp<i>.</i> per 100 inspected containers) was 15.0% (10.0%) for the rainy (and dry) season, respectively. The vast majority of <i>Aedes</i>-positive containers were found outside the houses [adjusted odds ratio 27.4 (95% confidence interval 14.9–50.1)]. During the dry season, the most productive containers were the ones used for water storage, whereas in the rainy season rubbish and tires constituted key habitats. Both <i>Ae. aegypti</i> and <i>Ae. albopictus</i> were found. <i>Anopheles</i> larvae were found in different types of <i>Aedes</i> larval habitats, especially during the rainy season.</p><h3 class=""c-article__sub-heading"" data-test=""abstract-sub-heading"">Conclusions</h3><p>In both surveys and in all communes, the larval indices (BI) were higher than the arbovirus transmission threshold values established by the World Health Organization. Management strategies for controlling <i>Aedes</i> in Kinshasa need to target the key types of containers for <i>Aedes</i> larvae, which are mainly located in outdoor spaces, for larval habitat destruction or reduction.</p>","Wat’senga Tezzo, F.; Fasine, S.; Manzambi Zola, E.; Marquetti, M.d.C.; Binene Mbuka, G.; Ilombe, G.; Mundeke Takasongo, R.; Smitz, N.; Bisset, J.A.; Van Bortel, W.; Vanlerberghe, V.",WOS:000616158500002,"Wat’senga Tezzo, Francis, F.",NULL,https://hdl.handle.net/10.1186/s13071-021-04588-7,NULL,Lifewatch acknowledged,NULL,NULL,NULL,NULL,NULL,Journal article,NULL,NULL
335004,2021,AS,Genetic structure of wild and farmed Nile tilapia (<i>Oreochromis niloticus</i>) populations in Benin based on genome wide SNP technology,"<b>Fagbémi, M.N.A.; Pigneur, L.-M.; André, A.; Smitz, N.; Gennotte, V.; Michaux, J.R.; Mélard, C.; Lalèyè, P.A.; Rougeot, C.</b> (2021). Genetic structure of wild and farmed Nile tilapia (<i>Oreochromis niloticus</i>) populations in Benin based on genome wide SNP technology. <i>Aquaculture 535</i>: 736432. <a href=""https://hdl.handle.net/10.1016/j.aquaculture.2021.736432"" target=""_blank"">https://hdl.handle.net/10.1016/j.aquaculture.2021.736432</a>","For the last three decades, Nile tilapia <em>Oreochromis niloticus</em> (Linnaeus, 1758) is considered as one of the most productive and internationally traded food fish. Although economically important, our knowledge on the genetic structure of natural and farmed populations is scarce, especially in Africa. Sustainable aquaculture however requires integrating genetic information to elaborate appropriate management practices. The aims of the present study were: (i) to characterize the genetic structure and diversity of several <em>O. niloticus</em> wild populations collected in four drainage basins: Mono, Niger, Ouémé and Volta in Benin; (ii) to compare the identified genetic profiles of these wild populations with domesticated strains bred in two Beninese fish farms and one Belgian aquaculture research center; (iii) and finally to use the data as a tool to improve management of wild genetic resources and domesticated farmed strains.</p><p id=""sp0055"">In order to characterize the genetic structure of the thirteen sampled populations of <em>O. niloticus</em> 2.950 SNPs were used to perform a clustering analysis and investigate the genetic diversities and population differentiations. Our results showed that, populations of <em>O. niloticus</em> collected in different basin and farms in Benin showed low to moderate genetic differentiation (<em>F</em><sub><em>st</em></sub> from 0.018 to 0.143) with the exception of the Nangbéto population of Mono basin, which is genetically more differentiated (<em>F</em><sub><em>st</em></sub> from 0.091 to 0.278). Compared to wild populations, there is a greater genetic proximity between the breeding populations of CRIAB and the Pendjari river population (<em>F</em><sub><em>st</em></sub>&nbsp;=&nbsp;0.0 47), and between the Yohan-Esteve farm populations and the Gbassa population (<em>F</em><sub><em>st</em></sub> from 0.045 to 0.055). In view of the low level of inbreeding and the good growth and reproductive performance of the Togbadji population in the Mono basin, it would be a potential candidate for the development of a local strain of <em>O. niloticus</em> for aquaculture in Benin.</p>","Fagbémi, M.N.A.; Pigneur, L.-M.; André, A.; Smitz, N.; Gennotte, V.; Michaux, J.R.; Mélard, C.; Lalèyè, P.A.; Rougeot, C.",WOS:000620270700012,"Fagbémi, Mohammed, M.N.A.",NULL,https://hdl.handle.net/10.1016/j.aquaculture.2021.736432,NULL,Lifewatch acknowledged,NULL,Oreochromis niloticus,NULL,NULL,Population genetic structure; Oreochromis niloticus; SNP; Benin,Journal article,NULL,NULL
335005,2021,AS,"First record of the West Nile virus bridge vector <em>Culex</em> <em>modestus</em> Ficalbi (Diptera: Culicidae) in Belgium, validated by DNA barcoding","<b>De Wolf, K.; Vanderheyden, A.; Deblauwe, I.; Smitz, N.; Gombeer, S.; Vanslembrouck, A.; Meganck, K.; Dekoninck, W.; De Meyer, M.; Backeljau, T.; Müller, R.; Van Bortel, W.</b> (2021). First record of the West Nile virus bridge vector <em>Culex</em> <em>modestus</em> Ficalbi (Diptera: Culicidae) in Belgium, validated by DNA barcoding. <i>Zootaxa 4920(1)</i>: 131-139. <a href=""https://hdl.handle.net/10.11646/zootaxa.4920.1.7"" target=""_blank"">https://hdl.handle.net/10.11646/zootaxa.4920.1.7</a>","A thorough knowledge of the presence and spatio-temporal distribution patterns of vector species are pivotal to assess the risk of mosquito-borne diseases in Europe. In 2018, a<em> Culex</em> larva was collected during routine monitoring activities to intercept exotic <em>Aedes</em> mosquito species in the port of Antwerp (Kallo, Belgium). The larva, collected from a pond in mid-September, was morphologically identified as <em>Culex modestus</em>,<em> </em>and this identification was subsequently confirmed by <em>COI</em> barcoding. It is the first confirmed record of this West Nile virus bridge vector in Belgium. The present study also demonstrates the value of DNA-based identification techniques to validate the presence of potential vector species.","De Wolf, K.; Vanderheyden, A.; Deblauwe, I.; Smitz, N.; Gombeer, S.; Vanslembrouck, A.; Meganck, K.; Dekoninck, W.; De Meyer, M.; Backeljau, T.; Müller, R.; Van Bortel, W.",WOS:000614365500006,"Smitz, Nathalie, N.",NULL,https://hdl.handle.net/10.11646/zootaxa.4920.1.7,NULL,Lifewatch acknowledged,NULL,Diptera,NULL,NULL,"Diptera, biodiversity, DNA-based identification, larva, monitoring, mosquito, new record",Journal article,NULL,NULL
335006,2021,AS,"Exploring the bushmeat market in Brussels, Belgium: a clandestine luxury business","<b>Gombeer, S.; Nebesse, C.; Musaba, P.; Ngoy, S.; Peeters, M.; Vanderheyden, A.; Meganck, K.; Smitz, N.; Geers, F.; Van Den Heuvel, S.; Backeljau, T.; De Meyer, M.; Verheyen, E.</b> (2021). Exploring the bushmeat market in Brussels, Belgium: a clandestine luxury business. <i>Biodivers. Conserv. 30(1)</i>: 55-66. <a href=""https://hdl.handle.net/10.1007/s10531-020-02074-7"" target=""_blank"">https://hdl.handle.net/10.1007/s10531-020-02074-7</a>","The European Union prohibits the import of meat (products) unless specifically authorised and certified as being eligible for import. Nevertheless, various scientific papers report that passengers from west and central African countries illegally import large quantities of meat, including bushmeat, into Europe via its international airports. They also suggest that African bushmeat is an organised luxury market in Europe. In the present study we explore several aspects of the African bushmeat market in Brussels, Belgium. We demonstrate the clandestine nature of this market where bushmeat is sold at prices at the top of the range of premium livestock and game meat. Inquiries among central and western African expatriates living in Belgium, who frequently travel to their home countries, indicate that the consumption of bushmeat is culturally driven by the desire to remain connected to their countries of origin. DNA-based identifications of 15 bushmeat pieces bought in Brussels, reveal that various mammal species, including CITES-listed species, are being sold. Moreover, we find that several of these bushmeat pieces were mislabelled.","Gombeer, S.; Nebesse, C.; Musaba, P.; Ngoy, S.; Peeters, M.; Vanderheyden, A.; Meganck, K.; Smitz, N.; Geers, F.; Van Den Heuvel, S.; Backeljau, T.; De Meyer, M.; Verheyen, E.",WOS:000588253000001,"Backeljau, Thierry, T.",NULL,https://hdl.handle.net/10.1007/s10531-020-02074-7,NULL,Lifewatch acknowledged,NULL,NULL,NULL,NULL,NULL,Journal article,NULL,NULL
335007,2020,AS,Detection of exotic mosquito species (Diptera: Culicidae) at international airports in Europe,"<b>Ibáñez-Justicia, A.; Smitz, N.; den Hartog, W.; van de Vossenberg, B.; De Wolf, K.; Deblauwe, I.; Van Bortel, W.; Jacobs, F.; Vaux, A.G.C.; Medlock, J.M.; Stroo, A.</b> (2020). Detection of exotic mosquito species (Diptera: Culicidae) at international airports in Europe. <i>International Journal of Environmental Research and Public Health 17(10)</i>: 3450. <a href=""https://hdl.handle.net/10.3390/ijerph17103450"" target=""_blank"">https://hdl.handle.net/10.3390/ijerph17103450</a>","In Europe, the air-borne accidental introduction of exotic mosquito species (EMS) has been demonstrated using mosquito surveillance schemes at Schiphol International Airport (Amsterdam, The Netherlands). Based upon these findings and given the increasing volume of air transport movements per year, the establishment of EMS after introduction via aircraft is being considered a potential risk. Here we present the airport surveillance results performed by the Centre for Monitoring of Vectors of the Netherlands, by the Monitoring of Exotic Mosquitoes (MEMO) project in Belgium, and by the Public Health England project on invasive mosquito surveillance. The findings of our study demonstrate the aircraft mediated transport of EMS into Europe from a wide range of possible areas in the world. Results show accidental introductions of <span class=""html-italic"">Aedes aegypti</span> and <span class=""html-italic"">Ae. albopictus</span>, as well as exotic <span class=""html-italic"">Anopheles</span> and <span class=""html-italic"">Mansonia</span> specimens. The findings of <span class=""html-italic"">Ae. albopictus</span> at Schiphol airport are the first evidence of accidental introduction of the species using this pathway in Europe. Furthermore, our results stress the importance of the use of molecular tools to validate the morphology-based species identifications. We recommend monitoring of EMS at airports with special attention to locations with a high movement of cargo and passengers.","Ibáñez-Justicia, A.; Smitz, N.; den Hartog, W.; van de Vossenberg, B.; De Wolf, K.; Deblauwe, I.; Van Bortel, W.; Jacobs, F.; Vaux, A.G.C.; Medlock, J.M.; Stroo, A.",WOS:000539300900107,"Smitz, Nathalie, N.",NULL,https://hdl.handle.net/10.3390/ijerph17103450,NULL,Lifewatch acknowledged,NULL,NULL,NULL,NULL,exotic mosquitoes; disease vector; public health; vector surveillance; monitoring; globalization; DNA barcoding; real-time PCR; species identification; temperate areas,Journal article,NULL,NULL
335009,2021,AS,The global network of ports supporting high seas fishing,"<b>Rodríguez, J.P.; Fernández-Gracia, J.; Duarte, C.M.; Irigoien, X.; Eguíluz, V.M.</b> (2021). The global network of ports supporting high seas fishing. <i>Science Advances 7(9)</i>: eabe3470. <a href=""https://hdl.handle.net/10.1126/sciadv.abe3470"" target=""_blank"">https://hdl.handle.net/10.1126/sciadv.abe3470</a>","Fisheries in waters beyond national jurisdiction (“high seas”) are difficult to monitor and manage. Their regulation for sustainability requires critical information on how fishing effort is distributed across fishing and landing areas, including possible border effects at the exclusive economic zone (EEZ) limits. We infer the global network linking harbors supporting fishing vessels to fishing areas in high seas from automatic identification system tracking data in 2014, observing a modular structure, with vessels departing from a given harbor fishing mostly in a single province. The top 16% of these harbors support 84% of fishing effort in high seas, with harbors in low- and middle-income countries ranked among the top supporters. Fishing effort concentrates along narrow strips attached to the boundaries of EEZs with productive fisheries, identifying a free-riding behavior that jeopardizes efforts by nations to sustainably manage their fisheries, perpetuating the tragedy of the commons affecting global fishery resources.","Rodríguez, J.P.; Fernández-Gracia, J.; Duarte, C.M.; Irigoien, X.; Eguíluz, V.M.",WOS:000622481300028,"Irigoien, Xabier, X.",NULL,https://hdl.handle.net/10.1126/sciadv.abe3470,NULL,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",NULL,NULL,NULL,NULL,NULL,Journal article,NULL,NULL
335020,2020,AM,The deep-water crustacean and pycnogonid fauna of the Americas in a global context,"<b>Schnabel, K.E.; Ahyong, S.T.; Gomez, A.J.; Hendrickx, M.E.; Peart, R.A.; Weston, J.N.J.</b> (2020). The deep-water crustacean and pycnogonid fauna of the Americas in a global context, <b><i>in</i></b>: Hendrickx, M.E. <i>Deep-sea pycnogonids and crustaceans of the Americas.</i> pp. 1-24. <a href=""https://hdl.handle.net/10.1007/978-3-030-58410-8_1"" target=""_blank"">https://hdl.handle.net/10.1007/978-3-030-58410-8_1</a>","Uniting arthropods and the deep sea as a research focus allows us to combine the largest habitat on Earth with the most abundant and successful animal group on our planet. To set the stage for this volume, we briefly introduce the deep-sea environment, the history of its exploration and gaps in our knowledge in terms of global distributions of biodiversity, before we discuss the current understanding of the Crustacea and Pycnogonida within the phylum Arthropoda. The ecological context in the deep sea of the Americas is addressed and briefly outlined, including the geological history, biogeographic boundaries, and the effect of a large oxygen minimum zone in the region. Deep-water (>200 m) areas of the Americas represent roughly 72% of the national exclusive economic zones (EEZ) in the west Atlantic Ocean and 86% in the east Pacific Ocean. As in other regions of the world, our knowledge of the diversity and ecology of deep-water arthropod communities of the Americas is still very limited. Comprehensive research programs aimed at exploring the vast offshore areas off the Americas must increase rapidly to study the deep-water fauna before it is substantially, and possibly, irreversibly impacted by human activities and global climate change.","Schnabel, K.E.; Ahyong, S.T.; Gomez, A.J.; Hendrickx, M.E.; Peart, R.A.; Weston, J.N.J.",NULL,"Schnabel, K.E.",NULL,https://hdl.handle.net/10.1007/978-3-030-58410-8_1,NULL,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",NULL,NULL,NULL,NULL,NULL,Book chapters,NULL,NULL
