BrefID,SortDate,BibLvlCode,StandardTitle,RefStrFull,AbstractEnglish,Refstringauthors,WoScode,FullAut,Affiliation,DOI,ownDOI,spcolNames,GeoTerms,TaxTerms,ThesTerms,OtherTerms,AuthorKeywords,DocType,LitStyles,ThesisDegree
304880,2019,AS,"Reassessment of the threatened status of IUCN red listed Indian river shad <i>Gudusia chapra</i> (HAMILTON, 1822) from Bangladesh","<b>Mondal, G.; Saha, S.; Islam, M.M.; Kundu, G.K.; Paul, B.; Hasan, M.F.; Mustafa, M.G.</b> (2019). Reassessment of the threatened status of IUCN red listed Indian river shad <i>Gudusia chapra</i> (HAMILTON, 1822) from Bangladesh. <i>Dhaka University Journal of Biological Sciences 28(1)</i>: 83-92","The Indian river shad, <i>Gudusia chapra</i>, locally known as chapila fish is rich in nutritive values and important to artisanal and subsistence fisheries in Bangladesh. The conservation status of this species is of particular interest due to its recent decline in rivers. To assess the current status of this species in Bangladesh, we recorded its abundance at seven sites in the Padma, the Meghna and the Tetulia rivers during pre-monsoon, monsoon and postmonsoon seasons. In this study, <i>G. chapra</i> was consistently recorded in the study area and there was no significant temporal or spatial variation in its abundance. The observed mean length and weight of the species were similar to those recorded in earlier studies. Currently, <i>G. chapra</i> is listed as vulnerable species in the IUCN Red List of Threatened Species in Bangladesh. Although the primary known habitat of this species is river, IUCN assessment was based on production from beel and Kaptai Lake habitats. In this study, consistent occurrence and availability of the species across spatial and temporal scales in rivers suggest the necessity to reassess the conservation status of <i>G. chapra</i> in the country.","Mondal, G.; Saha, S.; Islam, M.M.; Kundu, G.K.; Paul, B.; Hasan, M.F.; Mustafa, M.G.",NULL,"Mondal, Gouri, G.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,Gudusia chapra,NULL,NULL,"Gudusia chapra, biodiversity, conservation, Bangladesh",Journal article,NULL,NULL
304881,2019,AS,Revision of the genus <i>Carybdea</i> (Cnidaria: Cubozoa: Carybdeidae): clarifying the identity of its type species <i>Carybdea marsupialis</i>,"<b>Acevedo, M.J.; Straehler-Pohl, I.; Morandini, A.C.; Stampar, S.N.; Bentlage, B.; Matsumoto, G.I.; Yanagihara, A.; Toshino, S.; Bordehore, C.; Fuentes, V.L.</b> (2019). Revision of the genus <i>Carybdea</i> (Cnidaria: Cubozoa: Carybdeidae): clarifying the identity of its type species <i>Carybdea marsupialis</i>. <i>Zootaxa 4543(4)</i>: 515-548. <a href=""https://hdl.handle.net/10.11646/zootaxa.4543.4.3"" target=""_blank"">https://hdl.handle.net/10.11646/zootaxa.4543.4.3</a>","While records of<em> Carybdea marsupialis</em> in the literature suggest a worldwide distribution of this species, the validity of some<em> </em>of<em> </em>these records has been questioned recently, as has the validity of some nominal <em>Carybdea</em> species. We inspected material of all known species of <em>Carybdea</em> from multiple locations (i.e. Spain, Algeria, Tunisia, Puerto Rico, California, Hawaii, Australia, South Africa, and Japan) using morphological and genetic tools to differentiate <em>Carybdea</em> species as well as understand their evolutionary relationships. We observed morphological differences between adult medusae of Mediterranean and Caribbean <em>C. marsupialis</em>; the most obvious differences were the structure of the phacellae, the structure of the pedalial canal knee bend, and the number and structure of the velarial canals. The characters of the adult Mediterranean specimens agree with the description provided by Claus (1878) for individuals of <em>C. marsupialis </em>from the Adriatic Sea (Italy); specimens from the Caribbean (Puerto Rico) agreed with the description of <em>C. xaymacana</em> by Conant (1897). Significant differences between both species were also observed in the newly released medusa stage. Further, we resolved a discord about the undefined polyp culture originating from Puerto Rico that was long considered <em>Carybdea marsupialis</em> but should be referred to as <em>C. xaymacana. </em>Although <em>C. marsupialis </em>is currently considered the only species of Cubozoa to occur in the Mediterranean, specimens collected in Algeria and Tunisia suggest that species of Alatinidae may also be present in the Mediterranean. Our investigations indicate that <em>Carybdea </em>spp. are more restricted in their geographical distribution than has been recognized historically. These findings confirm that <em>Carybdea arborifera</em> Maas, 1897 from Hawaii, <em>Carybdea branchi, </em>Gershwin &amp; Gibbons, 2009 from South Africa, <em>Carybdea brevipedalia</em> Kishinouye, 1891 from Japan, <em>Carybdea confusa </em>Straehler-Pohl, Matsumoto &amp; Acevedo, 2017 from California, <em>Carybdea marsupialis</em> Linnaeus, 1758 from the European Mediterranean Sea, <em>Carybdea rastonii</em> Haacke, 1886 from South Australia, and <em>Carybdea xaymacana,</em> Conant, 1897 from the Caribbean Sea are valid names representing distinct species, rather than synonyms. A taxonomic key for all valid species is provided, and a neotype for <em>C. marsupialis</em> is designated.","Acevedo, M.J.; Straehler-Pohl, I.; Morandini, A.C.; Stampar, S.N.; Bentlage, B.; Matsumoto, G.I.; Yanagihara, A.; Toshino, S.; Bordehore, C.; Fuentes, V.L.",WOS:000455092900002,"Straehler-Pohl, Ilka, I.",NULL,https://hdl.handle.net/10.11646/zootaxa.4543.4.3,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,"Carybdea, ""Carybdea murrayana"", ""Coelenterata""",NULL,NULL,"Coelenterata, box jellyfish, Carybdea murrayana, morphology, identification, cryptic species, geographic distribution, development",Journal article,NULL,NULL
304882,2019,AS,Seasonal and spatial fatty acid profiling of the calanoid copepods <i>Temora longicornis</i> and <i>Acartia clausi</i> linked to environmental stressors in the North Sea,"<b>Deschutter, Y.; De Schamphelaere, K.; Everaert, G.; Mensens, C.; De Troch, M.</b> (2019). Seasonal and spatial fatty acid profiling of the calanoid copepods <i>Temora longicornis</i> and <i>Acartia clausi</i> linked to environmental stressors in the North Sea. <i>Mar. Environ. Res. 144</i>: 92-101. <a href=""https://hdl.handle.net/10.1016/j.marenvres.2018.12.008"" target=""_blank"">https://hdl.handle.net/10.1016/j.marenvres.2018.12.008</a>","The Belgian part of the North Sea (BPNS) is subjected to multiple environmental stressors. The impact of these stressors includes the modulation of fatty acid (FA) composition of the zooplankton. This study recorded temporal and spatial patterns of the FA profiles of two dominant calanoid copepods within the BPNS: <i>Temora longicornis</i> (Müller, 1785) and <i>Acartia clausi</i> (Giesbrecht, 1889). By means of distance-based linear modelling and by applying multi model inference to generalized additive models, environmental stressors were linked to patterns of the FA profiles of these species. The FA profiles of <i>A. clausi</i> and <i>T. longicornis</i> showed distinct intraspecific, spatial and temporal differences within the BPNS. Temperature and algal food quality (marked by the ratio of silicate concentration to dissolved inorganic nitrogen concentration, SiO4/DIN) were the most important drivers of seasonal fluctuations in the DHA/EPA ratio of both species. DHA/EPA ratio can be used as marker for stress in copepods in the BPNS in order to have a quick indication of food quality changes at the basis of the food web.","Deschutter, Y.; De Schamphelaere, K.; Everaert, G.; Mensens, C.; De Troch, M.",WOS:000461523500011,"Mensens, Christoph, C.","Ghent University, Marine Biology",https://hdl.handle.net/10.1016/j.marenvres.2018.12.008,NULL,"Lifewatch acknowledged, ""LifeWatch Observatory""",NULL,"Acartia clausi, ""Temora longicornis""",NULL,NULL,Biomonitoring; Temora longicornis; Acartia clausi; North sea; Multiple stresses; Fatty acids; Biomarker,Journal article,NULL,NULL
304889,2018,AS,A standardised framework for analysing animal detections from automated tracking arrays,"<b>Udyawer, V.; Dwyer, R.G.; Hoenner, X.; Babcock, R.C.; Brodie, S.; Campbell, H.A.; Harcourt, R.G.; Huveneers, C.; Jaine, F.R.A.; Simpfendorfer, C.A.; Taylor, M.D.; Heupel, M.R.</b> (2018). A standardised framework for analysing animal detections from automated tracking arrays. <i>Animal Biotelemetry 6(1)</i>: 17. <a href=""https://hdl.handle.net/10.1186/s40317-018-0162-2"" target=""_blank"">https://hdl.handle.net/10.1186/s40317-018-0162-2</a>","<h3 xmlns="""" class=""Heading"">Background</h3>                <p id=""Par1"" class=""Para"">Over the past 15 years, the integration of localised passive telemetry networks into centralised data repositories has greatly enhanced our ability to monitor the presence and movements of highly mobile and migratory species. These large-scale networks are now generating big data, allowing meta-analyses across multiple species, locations, and temporal scales. Broad-scale comparisons of animal movement metrics are constrained by the use of diverse analytical techniques among researchers. Accordingly, there is a need for a tool-set to assist in calculating animal movement metrics that can be easily applied to datasets from local studies to large-scale cooperative networks.</p>              </div><div xmlns:func=""http://oscar.fig.bmc.com"" xmlns=""http://www.w3.org/1999/xhtml"" class=""AbstractSection"" id=""ASec2"">                <h3 xmlns="""" class=""Heading"">Results</h3>                <p id=""Par2"" class=""Para"">We present a standardised framework and an associated analysis tool-set that facilitates the calculation of a range of activity space and movement metrics for passive telemetry datasets. Application of the tool-set is demonstrated using data from the Integrated Marine Observing System continental-scale network of underwater acoustic receivers. We show how the metrics can: (1) be directly compared among multiple species monitored at multiple sites; (2) be compared among multiple species tagged at a single study site; and (3) assess changes in activity space metrics over time.</p>              </div><div xmlns:func=""http://oscar.fig.bmc.com"" xmlns=""http://www.w3.org/1999/xhtml"" class=""AbstractSection"" id=""ASec3"">                <h3 xmlns="""" class=""Heading"">Conclusions</h3>                <p id=""Par3"" class=""Para"">Establishing a framework and tool-set to analyse data from large-scale networks progresses the field of passive telemetry beyond the traditional individual-, species-, or location-centric approaches to facilitate national- or international-scale outputs that better address important questions in the field of movement ecology.</p>","Udyawer, V.; Dwyer, R.G.; Hoenner, X.; Babcock, R.C.; Brodie, S.; Campbell, H.A.; Harcourt, R.G.; Huveneers, C.; Jaine, F.R.A.; Simpfendorfer, C.A.; Taylor, M.D.; Heupel, M.R.",NULL,"Hoenner, Xavier, X.",NULL,https://hdl.handle.net/10.1186/s40317-018-0162-2,NULL,"Lifewatch acknowledged, ""LifeWatch Observatory""",NULL,NULL,NULL,NULL,IMOS; Passive telemetry; Acoustic telemetry; Spatial ecology; Fish tracking; Big data; Species comparisons; VTrack ; adehabitat ; sp ,Journal article,NULL,NULL
304996,2018,AS,"A survey of marine mollusc diversity in the southern Mergui Archipelago, Myanmar","<b>Sanpanich, K.; Duangdee, T.</b> (2018). A survey of marine mollusc diversity in the southern Mergui Archipelago, Myanmar. <i>Phuket Mar. Biol. Cent. Res. Bull. 75</i>: 45-60","A coral reef ecosystem assessment and biodiversity survey of the Southern Mergui Archipelago, Myanmar was conducted during 3–10 February 2014 and 21–30 January 2015. Marine molluscs were surveyed at 42 stations: 41 by SCUBA and one intertidal beach survey. A total of 279 species of marine molluscs in three classes were recorded: 181 species of gastropods in 53 families, 97 species of bivalves in 26 families and a single species of cephalopod (<i>Sepia pharaonis</i> Ehrenberg, 1831). A mean of 21.8 species was recorded per site. The range was from 4 to 96 species. The highest diversity site was at Kyun Philar Island. The most widespread species were the pearl oyster <i>Pinctada margaritifera</i> (Linnaeus, 1758) (33 sites), muricid <i>Chicoreus ramosus</i> (Linnaeus, 1758) (21 stations), turbinid <i>Astralium rhodostomum</i> (Lamarck, 1822) (19 sites) and the wing shell <i>Pteria penguin</i> (Röding, 1798) (16 sites). Data from this study were compared with molluscan studies from the Gulf of Thailand, the Andaman Sea sites in Thailand and Singapore. Fifty-eight mollusc species in Myanmar were not found in the other areas. Data from the present study can be used as a baseline to further examine marine mollusc diversity in Myanmar in the future.","Sanpanich, K.; Duangdee, T.",NULL,"Duangdee, Teerapong, T.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,Mollusca,NULL,NULL,"marine molluscs, distribution, marine mollusc diversity, Mergui Archipelago, Myanmar",Journal article,NULL,NULL
304997,2019,AS,Assessing eukaryotic biodiversity in the Florida Keys National Marine Sanctuary through environmental DNA metabarcoding,"<b>Sawaya, N.A.; Djurhuus, A.; Closek, C.J.; Hepner, M.; Olesin, E.; Visser, L.; Kelble, C.; Hubbard, K.; Breitbart, M.</b> (2019). Assessing eukaryotic biodiversity in the Florida Keys National Marine Sanctuary through environmental DNA metabarcoding. <i>Ecol. Evol. 9(3)</i>: 1029-1040. <a href=""https://hdl.handle.net/10.1002/ece3.4742"" target=""_blank"">https://hdl.handle.net/10.1002/ece3.4742</a>","Environmental DNA (eDNA) is the DNA suspended in the environment (e.g., water column), which includes cells, gametes, and other material derived from but not limited to shedding of tissue, scales, mucus, and fecal matter. Amplifying and sequencing marker genes (i.e., metabarcoding) from eDNA can reveal the wide range of taxa present in an ecosystem through analysis of a single water sample. Metabarcoding of eDNA provides higher resolution data than visual surveys, aiding in assessments of ecosystem health. This study conducted eDNA metabarcoding of two molecular markers (cytochrome c oxidase I (COI) and 18S ribosomal RNA (rRNA) genes) to survey eukaryotic diversity across multiple trophic levels in surface water samples collected at three sites along the coral reef tract within the Florida Keys National Marine Sanctuary (FKNMS) during four research cruises in 2015. The 18S rRNA gene sequences recovered 785 genera while the COI gene sequences recovered 115 genera, with only 33 genera shared between the two datasets, emphasizing the complementarity of these marker genes. Community composition for both genetic markers clustered by month of sample collection, suggesting that temporal variation has a larger effect on biodiversity than spatial variability in the FKNMS surface waters. Sequences from both marker genes were dominated by copepods, but each marker recovered distinct phytoplankton groups, with 18S rRNA gene sequences dominated by dinoflagellates and COI sequences dominated by coccolithophores. Although eDNA samples were collected from surface waters, many benthic species such as sponges, crustaceans, and corals were identified. These results show the utility of eDNA metabarcoding for cataloging biodiversity to establish an ecosystem baseline against which future samples can be compared in order to monitor community changes.","Sawaya, N.A.; Djurhuus, A.; Closek, C.J.; Hepner, M.; Olesin, E.; Visser, L.; Kelble, C.; Hubbard, K.; Breitbart, M.",WOS:000461112200009,"Sawaya, Natalie, N.A.",NULL,https://hdl.handle.net/10.1002/ece3.4742,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,NULL,NULL,NULL,Journal article,NULL,NULL
305010,2019,AS,The need for aquatic tracking networks: the permanent Belgian Acoustic Receiver Network,"<b>Reubens, J.; Verhelst, P.; van der Knaap, I; Wydooghe, B.; Milotic, T.; Deneudt, K.; Hernandez, F.; Pauwels, I.</b> (2019). The need for aquatic tracking networks: the permanent Belgian Acoustic Receiver Network. <i>Animal Biotelemetry 7(2)</i>: 2. <a href=""https://hdl.handle.net/10.1186/s40317-019-0164-8"" target=""_blank"">https://hdl.handle.net/10.1186/s40317-019-0164-8</a>","Aquatic biotelemetry techniques have proven to be valuable tools to generate knowledge on species behaviour, gather oceanographic data and help in assessing effects from anthropogenic disturbances. These data types support international policies and directives, needed for species and habitat conservation. As aquatic systems are highly interconnected and cross administrative borders, optimal data gathering should be organized on a large scale. This need triggered the development of regional, national and international aquatic animal tracking network initiatives around the globe. In Belgium, a national acoustic receiver network for fish tracking, called the Permanent Belgian Acoustic Receiver Network, was set up in 2014 with different research institutes collaborating. It is a permanent network with 160 acoustic receivers and since the start, over 800 animals from 16 different fish species have been tagged and generated more than 17 million detections so far. To handle all the (meta)data generated, a data management platform was built. The central database stores all the data and has an interactive web interface that allows the users to upload, manage and explore (meta)data. In addition, the database is linked to an R-shiny application to allow the user to visualize and download the detection data. The permanent tracking network is not only a collaborative platform for exchange of data, analysis tools, devices and knowledge. It also creates opportunities to perform feasibility studies and Ph.D. studies in a cost-efficient way. The Belgian tracking network is a first step towards a Pan-European aquatic tracking network. ","Reubens, J.; Verhelst, P.; van der Knaap, I; Wydooghe, B.; Milotic, T.; Deneudt, K.; Hernandez, F.; Pauwels, I.",NULL,"Wydooghe, Benny, B.",Flanders Marine Institute (VLIZ),https://hdl.handle.net/10.1186/s40317-019-0164-8,NULL,"Lifewatch acknowledged, ""LifeWatch Observatory""",NULL,NULL,"Biotelemetry, ""Databases"", ""Network analysis"", ""Tracking""",NULL,NULL,Journal article,NULL,NULL
305018,2019,AS,The ecological and economic potential for offshore mariculture in the Caribbean,"<b>Thomas, L.R.; Clavelle, T.; Klinger, D.H.; Lester, S.E.</b> (2019). The ecological and economic potential for offshore mariculture in the Caribbean. <i>Nature Sustainability 2(1)</i>: 62-70. <a href=""https://hdl.handle.net/10.1038/s41893-018-0205-y"" target=""_blank"">https://hdl.handle.net/10.1038/s41893-018-0205-y</a>","Offshore mariculture could enable increased seafood production and economic development while alleviating pressure on coastal ecosystems and wild fisheries. In the Caribbean, however, an integrated assessment of the ecological and economic potential for mariculture in the region is lacking. We assess site suitability and develop a spatial bioeconomic model to predict yields and profits for offshore cobia (<i>Rachycentron canadum</i>) mariculture across 30 jurisdictions in the Caribbean. We find that (1) approximately 1.4% of the study area may be technically feasible; (2) the model could avoid conflicts with other uses and sensitive habitats and protected areas; and (3) the model could be economically profitable, with the potential to produce almost half the amount of seafood that is currently harvested from wild fisheries globally. Here, we show that potential farm-scale production and profitability vary across and within countries and that accounting for the foreign investment risk associated with a country will impact estimated farm profitability.","Thomas, L.R.; Clavelle, T.; Klinger, D.H.; Lester, S.E.",WOS:000455463800016,"Lester, Sarah, S.E.",NULL,https://hdl.handle.net/10.1038/s41893-018-0205-y,NULL,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",NULL,NULL,NULL,NULL,NULL,Journal article,NULL,NULL
305030,2018,M,A esquadra de navios de superfície da Marinha em 2038,"<b>Domingues, N.</b> (2018). A esquadra de navios de superfície da Marinha em 2038. IUM: Pedrouços.  xiii, 76 + apêndices pp.",NULL,"Domingues, N.",NULL,"Domingues, Nuno, N.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",NULL,NULL,NULL,NULL,NULL,Book/Monograph,Dissertation,NULL
305031,2016,AS,Taiwanese and Philippine Colloniidae nomenclatural remarks and the description of 17 new species (Gastropoda: Colloniidae),"<b>Huang, S.; Fu, I-F.; Poppe, G.T.</b> (2016). Taiwanese and Philippine Colloniidae nomenclatural remarks and the description of 17 new species (Gastropoda: Colloniidae). <i>Visaya 4(5)</i>: 4-42",NULL,"Huang, S.; Fu, I-F.; Poppe, G.T.",NULL,"Poppe, Guido, G.T.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged""","Philippines, ""Taiwan""","Cantrainea alfi, ""Collonista thachi"", ""Homalopoma concors"", ""Homalopoma himuquitanense"", ""Homalopoma hui"", ""Homalopoma imberculi"", ""Homalopoma keyurare"", ""Homalopoma lini"", ""Homalopoma lunellum"", ""Homalopoma mactanense"", ""Homalopoma mikkelsenae"", ""Homalopoma nubisrubri"", ""Homalopoma parvum"", ""Homalopoma profundum"", ""Homalopoma tagaroae"", ""Homalopoma unicum"", ""Homalopoma zephyrium""",New species,NULL,NULL,Journal article,NULL,NULL
305034,2019,AS,Gastropods from the Burdwood Bank (southwestern Atlantic): an overview of species diversity,"<b>Di Luca, J.; Zelaya, D.G.</b> (2019). Gastropods from the Burdwood Bank (southwestern Atlantic): an overview of species diversity. <i>Zootaxa 4544(1)</i>: 41-78. <a href=""https://hdl.handle.net/10.11646/zootaxa.4544.1.2"" target=""_blank"">https://hdl.handle.net/10.11646/zootaxa.4544.1.2</a>","This contribution provides novel information on the diversity of gastropods from the Burdwood Bank, based on the material collected in this area, as part of the 2013 Summer Antarctic Expedition (“CAV 2013”), conducted by the oceanographic vessel PUERTO DESEADO. As part of this study, a total of 50 species are recognized, from which 19 are reported for the first time from Burdwood Bank, and at least nine other are probably new to science. Each species is here described and illustrated. The results arising from this study are combined with the previously published records in an attempt to critically compile the information for this area, with view to determine the local diversity of the group. As a result of this study, the diversity of gastropods almost double with respected to the previously published information, reaching a total of 79 species of shelled gastropods.","Di Luca, J.; Zelaya, D.G.",WOS:000455200500002,"Di Luca, Javier, J.",NULL,https://hdl.handle.net/10.11646/zootaxa.4544.1.2,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,Mollusca,NULL,NULL,"Mollusca, southwestern Atlantic, Marine Protected Area Namuncurá / Banco Burdwood, Pampa Azul",Journal article,NULL,NULL
305040,2019,AM,Mollusc fauna associated with late Pleistocene coral reef systems of the Saudi Arabian side of the Gulf of Aqaba,"<b>Angeletti, L.; Rasul, N.M.A.; Taviani, M.</b> (2019). Mollusc fauna associated with late Pleistocene coral reef systems of the Saudi Arabian side of the Gulf of Aqaba, <b><i>in</i></b>: Rasul, N.M.A. <i>et al.</i> <i>Geological setting, palaeoenvironment and archaeology of the Red Sea.</i> pp. 367-387. <a href=""https://hdl.handle.net/10.1007/978-3-319-99408-6_17"" target=""_blank"">https://hdl.handle.net/10.1007/978-3-319-99408-6_17</a>","The Saudi Arabian eastern side of the Gulf of Aqaba has been recently explored all along its length, and the main Pleistocene coral reef outcrops identified and sampled for macrofossils. Terraces ascribable to the last interglacial, the Marine Isotope Stage 5e (MIS5e, ~125kyr BP), predominate and contain a well preserved fossil legacy of sea life at the time. Molluscs proved to represent the most diverse component in the macrobenthos, overwhelming at species up to family levels other benthic groups. As many as 124 families of marine molluscs have been identified in this fossil system, 86 of which pertain to Gastropoda, 31 to Bivalvia, 5 to Polyplacophora and 2 to Scaphopoda. No less than 277 genera are represented in the fossil mollusc fauna, and the diversity is well in excess of 400 species. Molluscs are a fundamental clue for classifying with relative precision the former habitats preserved in these MIS5e coral systems. By and large, the MIS5e deposits document former back reef to fore-reef environments and, to a minor degree, beach or mangal settings. The fauna includes also some index-fossils of ecostratigraphic significance for recognizing MIS5e deposits in the Red Sea. The MIS5e fauna of the Gulf of Aqaba is an astonishing example of a tropical marine biodiversity hotspot whose number of species and genera is not rivalled globally by any known coeval mollusc fauna.","Angeletti, L.; Rasul, N.M.A.; Taviani, M.",NULL,"Taviani, Marco, M.",NULL,https://hdl.handle.net/10.1007/978-3-319-99408-6_17,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,NULL,NULL,NULL,Book chapters,NULL,NULL
305046,2018,AS,Emisiones y residuos producidos por el tráfico de la flota de buques cruceros en el estrecho de Gibraltar,"<b>Vicente-Cera, I.; Acevedo-Merino, A.; López-Ramírez, J.A.; Nebot, E.</b> (2018). Emisiones y residuos producidos por el tráfico de la flota de buques cruceros en el estrecho de Gibraltar. <i>Almoraima 49</i>: 73-83",NULL,"Vicente-Cera, I.; Acevedo-Merino, A.; López-Ramírez, J.A.; Nebot, E.",NULL,"Acevedo-Merino, Asunción, A.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""Marine Regions acknowledged""",NULL,NULL,NULL,NULL,"AIS, agua residual, CO2, crucero, buque",Journal article,NULL,NULL
305062,2019,AS,"A report on diversity and distribution of four non-indigenous red algae (Rhodophyceae) along the Tamil Nadu coast, Southeast coast of India","<b>Rameshkumar, S.; Rajaram, R.</b> (2019). A report on diversity and distribution of four non-indigenous red algae (Rhodophyceae) along the Tamil Nadu coast, Southeast coast of India. <i>Indian Journal of Geo Marine Sciences 48(1)</i>: 108-116",NULL,"Rameshkumar, S.; Rajaram, R.",WOS:000498610500016,"Rameshkumar, S.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",India,"Acanthophora spicifera, ""Gracilaria salicornia"", ""Kappaphycus alvarezii"", ""Polysiphonia brodiei""",Distribution,NULL,Non-indigenous seaweeds; Diversity; Tamil Nadu coast,Journal article,NULL,NULL
305063,2019,AS,"Reassessment of the threatened status of IUCN red listed Indian river shad <i>Gudusia chapra</i> (Hamilton, 1822) from Bangladesh","<b>Mondal, G.; Saha, S.; Islam, M.M.; Kundu, G.K.; Paul, B.; Hasan, M.F.; Mustafa, M.G.</b> (2019). Reassessment of the threatened status of IUCN red listed Indian river shad <i>Gudusia chapra</i> (Hamilton, 1822) from Bangladesh. <i>Dhaka University Journal of Biological Sciences 28(1)</i>: 83-92","The Indian river shad, <i>Gudusia chapra</i>, locally known as chapila fish is rich in nutritive values and important to artisanal and subsistence fisheries in Bangladesh. The conservation status of this species is of particular interest due to its recent decline in rivers. To assess the current status of this species in Bangladesh, we recorded its abundance at seven sites in the Padma, the Meghna and the Tetulia rivers during pre-monsoon, monsoon and postmonsoon seasons. In this study, <i>G. chapra</i> was consistently recorded in the study area and there was no significant temporal or spatial variation in its abundance. The observed mean length and weight of the species were similar to those recorded in earlier studies. Currently, <i>G. chapra</i> is listed as vulnerable species in the IUCN Red List of Threatened Species in Bangladesh. Although the primary known habitat of this species is river, IUCN assessment was based on production from beel and Kaptai Lake habitats. In this study, consistent occurrence and availability of the species across spatial and temporal scales in rivers suggest the necessity to reassess the conservation status of G. chapra in the country.","Mondal, G.; Saha, S.; Islam, M.M.; Kundu, G.K.; Paul, B.; Hasan, M.F.; Mustafa, M.G.",NULL,"Hasan, Mohammad Foijul, M.F.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",Bangladesh,Gudusia chapra,"Biodiversity, ""Conservation""",NULL,NULL,Journal article,NULL,NULL
305067,2019,AS,"First record of a Leucosid crab <i>Paranursia abbreviata</i> Bell, 1855 from Devi estuary, Odisha Coast, India","<b>Mohanty, B.; Raut, D.; Roy, K.D.R.; Raman, A.V.; Patnaik, L.; Nayak, A.; Dash, B.; rout, S.S.</b> (2019). First record of a Leucosid crab <i>Paranursia abbreviata</i> Bell, 1855 from Devi estuary, Odisha Coast, India. <i>Indian Journal of Geo Marine Sciences 48(1)</i>: 117-119",NULL,"Mohanty, B.; Raut, D.; Roy, K.D.R.; Raman, A.V.; Patnaik, L.; Nayak, A.; Dash, B.; rout, S.S.",WOS:000498610500017,"Mohanty, Biswaprajna, B.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,Paranursia abbreviata,Biodiversity,NULL,Brachyuran crab; Range extension,Journal article,NULL,NULL
