,BrefID,SortDate,BibLvlCode,StandardTitle,RefStrFull,AbstractEnglish,Refstringauthors,WoScode,FullAut,Affiliation,DOI,ownDOI,spcolNames,GeoTerms,TaxTerms,ThesTerms,OtherTerms,AuthorKeywords,DocType,LitStyles,ThesisDegree,wos_affil,wos_country,wos_keywords,wos_plus_keywords,wos_categories,wos_researcharea,stand_affil,similarity_method,stand_country,stand_flemish,stand_GROUP,stand_QH
90,287874,2016,AS,Marine fouling assemblages on offshore gas platforms in the Southern North Sea: effects of depth and distance from shore on biodiversity,"<b>van der Stap, T.; Coolen, J.W.P.; Lindeboom, H.J.</b> (2016). Marine fouling assemblages on offshore gas platforms in the Southern North Sea: effects of depth and distance from shore on biodiversity. <i>PLoS One 11(1)</i>: e0146324. <a href=""https://hdl.handle.net/10.1371/journal.pone.0146324"" target=""_blank"">https://hdl.handle.net/10.1371/journal.pone.0146324</a>","Offshore platforms are known to act as artificial reefs, though there is on-going debate on whether this effect is beneficial or harmful for the life in the surrounding marine environment. Knowing what species exist on and around the offshore platforms and what environmental variables influence this species assemblage is crucial for a better understanding of the impact of offshore platforms on marine life. Information on this is limited for offshore platforms in the southern North Sea. This study aims to fill this gap in our knowledge and to determine how the composition and the abundance of species assemblages changes with depth and along a distance-from-shore gradient. The species assemblages on five offshore gas platforms in the southern North Sea have been inventoried using Remotely Operated Vehicles inspection footage. A total of 30 taxa were identified. A Generalised Additive Model of the species richness showed a significant non-linear relation with water depth (p = 0.001): from a low richness in shallow waters it increases with depth until 15–20 m, after which richness decreases again. Using PERMANOVA, water depth (p≤0.001), community age (p≤0.001) and the interaction between distance from shore and community age (p≤0.001) showed a significant effect on the species assemblages. Future research should focus on the effect additional environmental variables have on the species assemblages.","van der Stap, T.; Coolen, J.W.P.; Lindeboom, H.J.",WOS:000367815600042,"van der Stap, Tim, T.","IMARES Wageningen UR, Inst Marine Resource & Ecosyst Studies, NL-1780 AB Den Helder, Netherlands.",https://hdl.handle.net/10.1371/journal.pone.0146324,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,,Journal article,,,"IMARES Wageningen UR, Inst Marine Resource & Ecosyst Studies, POB 57, NL-1780 AB Den Helder, Netherlands.",Netherlands,,RIGS-TO-REEFS; CORAL LOPHELIA-PERTUSA; LONG-TERM DYNAMICS; GULF-OF-MEXICO; OIL PLATFORMS; COMMUNITIES; GROWTH; INSTALLATIONS; DISTURBANCE; FOUNDATION,Multidisciplinary Sciences,Science & Technology - Other Topics,Wageningen University & Research (WUR),,Netherlands,,University,Science
91,287876,2014,AS,More than 35 years of studies on marine nematodes from Tunisia: a checklist of species and their distribution,"<b>Boufahja, F.; Vitiello, P.; Aïssa, P.</b> (2014). More than 35 years of studies on marine nematodes from Tunisia: a checklist of species and their distribution. <i>Zootaxa 3786(3)</i>: 269-300. <a href=""https://hdl.handle.net/10.11646/zootaxa.3786.3.3"" target=""_blank"">https://hdl.handle.net/10.11646/zootaxa.3786.3.3</a>","This work provides an inventory of species of free-living nematodes from Tunisian waters, based on samples collected from September 1977 until March 2013. Sediment samples were taken from 8 ecosystems: the Lagoons of Bizerte, Ghar El Melh and Bou Ghrara, Northern and Southern Lakes of Tunis, Old Harbor of Bizerte, Bizerte Bay and Ichkeul Lake. A total of 31 families, 133 genera, and 249 species of marine nematodes are currently known from Tunisia. The Xyalidae (with 30 species), Cyatholaimidae (25), Chromadoridae and Linhomoeidae (each 21) and Comesomatidae (20) are the richest families. Among them, <i>Daptonema</i> (with 9 species), <i>Pomponema</i> and <i>Sabatieria</i> (with 7 each) are the most species-rich genera. Some species were recovered only from a specific type of ecosystem. In detail, 109 species were recovered from lagoons, 56 species from sandy beaches and 6 species from mudflats. The 78 remaining species were widely distributed in Tunisian waters and four of these (<i>Terschellingia longicaudata, Oncholaimus campylocercoides, Sabatieria pulchra</i> and <i>Theristus flevensis</i>) were present in most of the 8 ecosystems studied.","Boufahja, F.; Vitiello, P.; Aïssa, P.",WOS:000334356500003,"Vitiello, Pierre, P.",,https://hdl.handle.net/10.11646/zootaxa.3786.3.3,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,"Chromadoridae, ""Comesomatidae"", ""Cyatholaimidae Filipjev, 1918"", ""Linhomoeidae Filipjev, 1922"", ""Nematoda"", ""Xyalidae""",,,"Tunisian waters, free-living marine nematodes, biodiversity, Xyalidae, Cyatholaimidae, Chromadoridae, Linhomoeidae, Comesomatidae",Journal article,,,"Carthage Univ, Fac Sci Bizerte, Lab Biomonitoring Environm, Coastal Ecol & Ecotoxicol Unit, Zarzouna 7021, Tunisia.",Tunisia,Tunisian waters; free-living marine nematodes; biodiversity; Xyalidae; Cyatholaimidae; Chromadoridae; Linhomoeidae; Comesomatidae,FREE-LIVING NEMATODES; COMMUNITY; MEIOFAUNA,Zoology,Zoology,University of Carthage - Faculty of Sciences of Bizerte - Environmental Biomonitoring Lab - Coastal Ecology & Ecotoxicology Unit,x,Tunisia,,Research institute,Science
92,287877,2015,AS,"On the identity of <i>Litarachna divergens</i> Walter, 1925 (Acari, Hydrachnidia: Pontarachnidae), with description of one new species","<b>Pesic, V.; Smit, H.</b> (2015). On the identity of <i>Litarachna divergens</i> Walter, 1925 (Acari, Hydrachnidia: Pontarachnidae), with description of one new species. <i>Mar. Biodiv. 46(1)</i>: 51-57. <a href=""https://hdl.handle.net/10.1007/s12526-015-0316-x"" target=""_blank"">https://hdl.handle.net/10.1007/s12526-015-0316-x</a>","<i>Litarachna divergens</i> was introduced by Walter (Intern Revue Hydrobiol Hydrogr 14:1–54, 1925) for specimens collected and described by Von Schaub (Sitzungsber Kaiserl Akad Wiss Math-Naturwiss Cl 98:163–179, 1889) from Trieste (Adriatic Sea). Since then, this species has appeared regularly in faunistic lists of marine species living in the Mediterranean Sea, Black Sea, and Sea of Japan. As the holotype of <i>L. divergens</i> is lost, and the original description is of poor quality and insufficient to ascertain its relationships, we consider it a <i>species incerta. Litarachna thetis</i> n. sp. is established as a new name for previously reported populations under the name <i>L. divergens</i> from the Sea of Japan (Uchida, J Fac Sci Hokkaido Univ Sapporo (s. 6) Zool 4(4):183–195, 1935) and from South Korea assigned by Pešić et al. (Syst Appl Acarol 13:70–74, 2008) to <i>L. denhami</i>. Finally, we provide a key for the three species treated in this paper.","Pesic, V.; Smit, H.",WOS:000373152300018,"Pesic, Vladimir, V.","Univ Montenegro, Dept Biol, Cetinjski Put Bb, Podgorica 81000, Montenegro.",https://hdl.handle.net/10.1007/s12526-015-0316-x,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,Acari,,,"Marine mites, Mediterranean Sea, Sea of Japan/Eastern Sea, New species, Taxonomy ",Journal article,,,"Univ Montenegro, Dept Biol, Cetinjski Put Bb, Podgorica 81000, Montenegro.",Montenegro,Marine mites; Mediterranean Sea; Sea of Japan/Eastern Sea; New species; Taxonomy,WATER MITES ACARI; MARINE; RECORDS; KOREA,Biodiversity Conservation; Marine & Freshwater Biology,Biodiversity & Conservation; Marine & Freshwater Biology,University of Montenegro,,Montenegro,,University,Science
93,287879,2014,AS,Genetic structuring across marine biogeographic boundaries in rocky shore invertebrates,"<b>Villamor, A.; Costantini, F.; Abbiati, M.</b> (2014). Genetic structuring across marine biogeographic boundaries in rocky shore invertebrates. <i>PLoS One 9(7)</i>: e101135. <a href=""https://hdl.handle.net/10.1371/journal.pone.0101135"" target=""_blank"">https://hdl.handle.net/10.1371/journal.pone.0101135</a>","Biogeography investigates spatial patterns of species distribution. Discontinuities in species distribution are identified as boundaries between biogeographic areas. Do these boundaries affect genetic connectivity? To address this question, a multifactorial hierarchical sampling design, across three of the major marine biogeographic boundaries in the central Mediterranean Sea (Ligurian-Tyrrhenian, Tyrrhenian-Ionian and Ionian-Adriatic) was carried out. Mitochondrial COI sequence polymorphism of seven species of Mediterranean benthic invertebrates was analysed. Two species showed significant genetic structure across the Tyrrhenian-Ionian boundary, as well as two other species across the Ionian Sea, a previously unknown phylogeographic barrier. The hypothesized barrier in the Ligurian-Tyrrhenian cannot be detected in the genetic structure of the investigated species. Connectivity patterns across species at distances up to 800 km apart confirmed that estimates of pelagic larval dispersal were poor predictors of the genetic structure. The detected genetic discontinuities seem more related to the effect of past historical events, though maintained by present day oceanographic processes. Multivariate statistical tools were used to test the consistency of the patterns across species, providing a conceptual framework for across-species barrier locations and strengths. Additional sequences retrieved from public databases supported our findings. Heterogeneity of phylogeographic patterns shown by the 7 investigated species is relevant to the understanding of the genetic diversity, and carry implications for conservation biology.","Villamor, A.; Costantini, F.; Abbiati, M.",WOS:000339635000057,"Villamor, Adriana, A.","Univ Bologna, Dept Biol Geol & Environm Sci, Ravenna, Emilia Romagna, Italy.",https://hdl.handle.net/10.1371/journal.pone.0101135,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,,Journal article,,,"Univ Bologna, Dept Biol Geol & Environm Sci, Ravenna, Emilia Romagna, Italy.",Italy,,MACARONESIAN ISLANDS; POPULATION-GROWTH; MEDITERRANEAN SEA; RANGE EXPANSION; PHYLOGEOGRAPHY; FLOW; CONNECTIVITY; REVEALS; EASTERN; HISTORY,Multidisciplinary Sciences,Science & Technology - Other Topics,University of Bologna,,Italy,,University,Science
94,287881,2015,AS,"Revisiting the age, evolutionary history and species level diversity of the genus <i>Hydra</i> (Cnidaria: Hydrozoa)","<b>Schwentner, M.; Bosch, T.C.G.</b> (2015). Revisiting the age, evolutionary history and species level diversity of the genus <i>Hydra</i> (Cnidaria: Hydrozoa). <i>Mol. Phylogenet. Evol. 91</i>: 41-55. <a href=""https://hdl.handle.net/10.1016/j.ympev.2015.05.013"" target=""_blank"">https://hdl.handle.net/10.1016/j.ympev.2015.05.013</a>","The genus <i>Hydra</i> has long served as a model system in comparative immunology, developmental and evolutionary biology. Despite its relevance for fundamental research,<i> Hydra’</i>s evolutionary origins and species level diversity are not well understood. Detailed previous studies using molecular techniques identified several clades within <i>Hydra</i>, but how these are related to described species remained largely an open question. In the present study, we compiled all published sequence data for three mitochondrial and nuclear genes (COI, 16S and ITS), complemented these with some new sequence data and delimited main genetic lineages (=hypothetical species) objectively by employing two DNA barcoding approaches. Conclusions on the species status of these main lineages were based on inferences of reproductive isolation. Relevant divergence times within<i> Hydra</i> were estimated based on relaxed molecular clock analyses with four genes (COI, 16S, EF1α and 28S) and four cnidarians fossil calibration points All in all, 28 main lineages could be delimited, many more than anticipated from earlier studies. Because allopatric distributions were common, inferences of reproductive isolation often remained ambiguous but reproductive isolation was rarely refuted. Our results support three major conclusions which are central for <i>Hydra</i> research: (1) species level diversity was underestimated by molecular studies; (2) species affiliations of several crucial ‘workhorses’ of <i>Hydra</i> evolutionary research were wrong and (3) crown group <i>Hydra</i> originated ∼200 mya. Our results demonstrate that the taxonomy of <i>Hydra</i> requires a thorough revision and that evolutionary studies need to take this into account when interspecific comparisons are made. <i>Hydra</i> originated on Pangea. Three of four extant groups evolved ∼70 mya ago, possibly on the northern landmass of Laurasia. Consequently, <i>Hydra</i>’s cosmopolitan distribution is the result of transcontinental and transoceanic dispersal.","Schwentner, M.; Bosch, T.C.G.",WOS:000358270900005,"Schwentner, Martin, M.","Univ Kiel, Inst Zool, D-24098 Kiel, Germany.",https://hdl.handle.net/10.1016/j.ympev.2015.05.013,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,Hydra,,,"Divergence times, Evolutionary history, Hydra, Molecular clock, Molecular systematics, Phylogeny",Journal article,,,"Univ Kiel, Inst Zool, D-24098 Kiel, Germany.",Germany,Divergence times; Evolutionary history; Hydra; Molecular clock; Molecular systematics; Phylogeny,MOLECULAR PHYLOGENETIC ANALYSIS; DIVERGENCE TIMES; STEM-CELLS; ORIGIN; MITOCHONDRIAL; RHIZOSTOMEAE; SPECIATION; SCYPHOZOA; FOSSILS; LESSONS,Biochemistry & Molecular Biology; Evolutionary Biology; Genetics & Heredity,Biochemistry & Molecular Biology; Evolutionary Biology; Genetics & Heredity,Kiel University (CAU),,,,,
95,287882,2012,AS,"<i>Iheyaspira bathycodon</i> new species (Vetigastropoda: Trochoidea: Turbinidae: Skeneinae) from the Von Damm Vent Field, Mid-Cayman Spreading Centre, Caribbean","<b>Nye, V.; Copley, J.; Linse, K.; Plouviez, S.</b> (2012). <i>Iheyaspira bathycodon</i> new species (Vetigastropoda: Trochoidea: Turbinidae: Skeneinae) from the Von Damm Vent Field, Mid-Cayman Spreading Centre, Caribbean. <i>J. Mar. Biol. Ass. U.K. 93(04)</i>: 1017-1024. <a href=""https://hdl.handle.net/10.1017/s0025315412000823"" target=""_blank"">https://hdl.handle.net/10.1017/s0025315412000823</a>","<i>Iheyaspira bathycodon</i> sp. nov. is described from the Von Damm Vent Field on the world's deepest spreading centre, the Mid-Cayman Spreading Centre (MCSC), Caribbean, at 2300 m depth. The new species is defined and illustrated from 11 specimens, with brief notes on habitat and known distribution. Molecular phylogenetic data from partial COI mDNA, 16S rDNA and nuclear 18S rDNA regions are used to analyse the species’ phylogenetic position and its morphology is compared with previously described skeneid and vent taxa. The new species is distinguished from the most closely allied vent species, <i>Iheyaspira lequios</i> Okutani, Sasaki & Tsuchida, 2000 by morphological differences in radula diagnosis and appendage structure of the head-foot. <i>Iheyaspira bathycodon</i> sp. nov. is the tenth turbinid to be described from a hydrothermal-vent environment and the second species to be named from recently discovered hydrothermal vents on the MCSC. Determining the faunal composition of assemblages at the vent fields of the MCSC will help to elucidate the vent biogeography of the region.","Nye, V.; Copley, J.; Linse, K.; Plouviez, S.",WOS:000318625700019,"Nye, Verity, V.","Univ Southampton, Natl Oceanog Ctr Southampton, Southampton SO14 3ZH, Hants, England.",https://hdl.handle.net/10.1017/s0025315412000823,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,Gastropoda; Vetigastropoda; Trochoidea; Turbinidae; Skeneinae;Iheyaspira bathycodon; new species; Cayman; hydrothermal vents,Journal article,,,"Univ Southampton, Natl Oceanog Ctr Southampton, Waterfront Campus,European Way, Southampton SO14 3ZH, Hants, England.",England,Gastropoda; Vetigastropoda; Trochoidea; Turbinidae; Skeneinae; Iheyaspira bathycodon; new species; Cayman; hydrothermal vents,HYDROTHERMAL VENTS; GASTROPODS; SYSTEMATICS; PHYLOGENY; TROCHIDAE; MOLLUSCA; SEEPS,Marine & Freshwater Biology,Marine & Freshwater Biology,National Oceanography Centre (NOC),,UK,,Research institute,Science
96,287883,2012,AS,Introduced species provide a novel temporal resource that facilitates native predator population growth,"<b>Dijkstra, J.A.; Lambert, W.J.; Harris, L.G.</b> (2012). Introduced species provide a novel temporal resource that facilitates native predator population growth. <i>Biological Invasions 15(4)</i>: 911-919. <a href=""https://hdl.handle.net/10.1007/s10530-012-0339-1"" target=""_blank"">https://hdl.handle.net/10.1007/s10530-012-0339-1</a>","Non-native species are recognized as important components of change to food web structure. Non-native prey may increase native predator populations by providing an additional food source and simultaneously decrease native prey populations by outcompeting them for a limited resource. This pattern of apparent competition may be important for plants and sessile marine invertebrate suspension feeders as they often compete for space and their immobile state make them readily accessible to predators. Reported studies on apparent competition have rarely been examined in biological invasions and no study has linked seasonal patterns of native and non-native prey abundance to increasing native predator populations. Here, we evaluate the effects of non-native colonial ascidians (<i>Diplosoma listerianum</i> and <i>Didemnum vexillum</i>) on population growth of a native predator (bloodstar, <i>Henricia sanguinolenta</i>) and native sponges through long-term surveys of abundance, prey choice and growth experiments. We show non-native species facilitate native predator population growth by providing a novel temporal resource that prevents loss of predator biomass when its native prey species are rare. We expect that by incorporating native and non-native prey seasonal abundance patterns, ecologists will gain a more comprehensive understanding of the mechanisms underlying the effects of non-native prey species on native predator and prey population dynamics.","Dijkstra, J.A.; Lambert, W.J.; Harris, L.G.",WOS:000316200700017,"Dijkstra, Jennifer, J.A.","Univ New Hampshire, Dept Biol Sci, Durham, NH 03824 USA.",https://hdl.handle.net/10.1007/s10530-012-0339-1,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,Ascidiacea,,,"Apparent competition, Food webs, Colonial ascidians, Non-native, Invasive, Native predator",Journal article,,,"Univ New Hampshire, Ctr Coastal & Ocean Mapping, Durham, NH 03824 USA.",USA,Apparent competition; Food webs; Colonial ascidians; Non-native; Invasive; Native predator,APPARENT COMPETITION; INVASION SUCCESS; CONSEQUENCES; PATTERNS; COEXISTENCE; DIVERSITY; COMMUNITY; IMPACTS; MARINE; MAINE,Biodiversity Conservation; Ecology,Biodiversity & Conservation; Environmental Sciences & Ecology,University of New Hampshire,,USA,,University,Science
97,287884,2015,AS,The opisthobranch gastropods (Mollusca: Heterobranchia) from Venezuela: an annotated and illustrated inventory of species,"<b>Gutíerez, M.C.; Ortea, J.; Rivero, N.; Tucker, G.C.; Malaquias, M.A.E.; Narciso, S.</b> (2015). The opisthobranch gastropods (Mollusca: Heterobranchia) from Venezuela: an annotated and illustrated inventory of species. <i>Zootaxa 4034(2)</i>: 201. <a href=""https://hdl.handle.net/10.11646/zootaxa.4034.2.1"" target=""_blank"">https://hdl.handle.net/10.11646/zootaxa.4034.2.1</a>","The Caribbean waters of Venezuela are composed by a large variety of habitats, with over 2800 km of coastline, islands, and islets. This area is a transitional zone between two main biogeographic provinces, the Caribbean and the Brazilian, separated by the fresh water outflows of the Orinoco and Amazon rivers, and is therefore expected to be an area of high species diversity. However, concerning the study of molluscs, Venezuela is probably the poorest known region in the Caribbean. The best compilation of opisthobranch species known in Venezuela was produced almost a decade ago, mentioning the occurrence of 57 species, plus seven determined only to genus level. In this work, 134 species are reported for Venezuela (71 are illustrated), representing about 40 % of the entire diversity of opisthobranchs known in the Caribbean. Among the species occurring in Venezuela, 49 have here the southern limit of their distribution range and only one the northern limit. Forty-six species are recorded for the first time to the country and one is a new record for the Caribbean Sea, namely <i>Placida cremoniana</i>. In addition, the distribution and ecology of the species are given based in literature and new data.","Gutíerez, M.C.; Ortea, J.; Rivero, N.; Tucker, G.C.; Malaquias, M.A.E.; Narciso, S.",WOS:000363802500001,"Gutíerez, Manuel Caballer, M.C.",,https://hdl.handle.net/10.11646/zootaxa.4034.2.1,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,Mollusca,,,"Mollusca, taxonomy, new records, southern Caribbean, benthic fauna, marine biodiversity",Journal article,,,"Museum Natl Hist Nat, 55 Rue Buffon, F-75005 Paris, France.",France,taxonomy; new records; southern Caribbean; benthic fauna; marine biodiversity,CEPHALASPIDEA AGLAJIDAE; SYSTEMATIC REVISION; 1ST RECORD; GENUS; SEA; NUDIBRANCH; SACOGLOSSAN; WESTERN; PHYLOGENY; BERGH,Zoology,Zoology,MNHN National Museum of Natural History,x,France,,Museum,Science
98,287885,2015,AS,Diversity of coastal phytoplankton assemblages – Cross ecosystem comparison,"<b>Olli, K.; Paerl, H.W.; Klais, R.</b> (2015). Diversity of coastal phytoplankton assemblages – Cross ecosystem comparison. <i>Est., Coast. and Shelf Sci. 162</i>: 110-118. <a href=""https://hdl.handle.net/10.1016/j.ecss.2015.03.015"" target=""_blank"">https://hdl.handle.net/10.1016/j.ecss.2015.03.015</a>","Phytoplankton plays a massively important role in the oceanic carbon cycling and biogeochemistry. Despite its far-reaching importance, regional cross-ecosystem comparisons remain incomplete because the data sets are often scattered and fragmented. Here we compiled and harmonized decadal scale phytoplankton monitoring data sets from seven geographic regions of the world ocean, covering ca 45 thousand quantitative samples from European, North- and South American coastal waters. Nonmetric multidimensional scaling revealed clear regional clustering of sampling locations, both when using compositional relatedness or phylogenetic turnover of communities. Compositional and phylogenetic relatedness of phytoplankton communities had a strong correlation with salinity and temperature gradients (R2 = 0.6–0.8). The regional taxon richness (S) varied by almost an order of magnitude, and scaled with the ecosystem size (A) according to a power law: S = 62 × A0.35. The compositional turnover of species (beta-diversity) was also positively related to ecosystem size, but also to mean regional salinity.","Olli, K.; Paerl, H.W.; Klais, R.",WOS:000360774700012,"Olli, Kalle, K.","Univ Tartu, Inst Ecol & Earth Sci, EE-51005 Tartu, Estonia.",https://hdl.handle.net/10.1016/j.ecss.2015.03.015,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,"phytoplankton, biodiversity, community composition, species diversity, aquatic ecosystems",Journal article,,,"Univ Tartu, Inst Ecol & Earth Sci, Lai 40, EE-51005 Tartu, Estonia.",Estonia,phytoplankton; biodiversity; community composition; species diversity; aquatic ecosystems,SPECIES RICHNESS; PRODUCTIVITY; BIODIVERSITY; AREA; HYPOTHESIS; PATTERNS; PLANKTON; PARADOX,Marine & Freshwater Biology; Oceanography,Marine & Freshwater Biology; Oceanography,University of Tartu,,Estonia,,University,Science
99,287886,2015,AS,Annual trend patterns of phytoplankton species abundance belie homogeneous taxonomical group responses to climate in the NE Atlantic upwelling,"<b>Bode, A.; Estévez, M.G.; Varela, M.; Vilar, J.A.</b> (2015). Annual trend patterns of phytoplankton species abundance belie homogeneous taxonomical group responses to climate in the NE Atlantic upwelling. <i>Mar. Environ. Res. 110</i>: 81-91. <a href=""https://hdl.handle.net/10.1016/j.marenvres.2015.07.017"" target=""_blank"">https://hdl.handle.net/10.1016/j.marenvres.2015.07.017</a>","Phytoplankton is a sentinel of marine ecosystem change. Composed by many species with different life-history strategies, it rapidly responds to environment changes. An analysis of the abundance of 54 phytoplankton species in Galicia (NW Spain) between 1989 and 2008 to determine the main components of temporal variability in relation to climate and upwelling showed that most of this variability was stochastic, as seasonality and long term trends contributed to relatively small fractions of the series. In general, trends appeared as non linear, and species clustered in 4 groups according to the trend pattern but there was no defined pattern for diatoms, dinoflagellates or other groups. While, in general, total abundance increased, no clear trend was found for 23 species, 14 species decreased, 4 species increased during the early 1990s, and only 13 species showed a general increase through the series. In contrast, series of local environmental conditions (temperature, stratification, nutrients) and climate-related variables (atmospheric pressure indices, upwelling winds) showed a high fraction of their variability in deterministic seasonality and trends. As a result, each species responded independently to environmental and climate variability, measured by generalized additive models. Most species showed a positive relationship with nutrient concentrations but only a few showed a direct relationship with stratification and upwelling. Climate variables had only measurable effects on some species but no common response emerged. Because its adaptation to frequent disturbances, phytoplankton communities in upwelling ecosystems appear less sensitive to changes in regional climate than other communities characterized by short and well defined productive periods.","Bode, A.; Estévez, M.G.; Varela, M.; Vilar, J.A.",WOS:000362304700010,"Estévez, M. Graciela, M.G.",,https://hdl.handle.net/10.1016/j.marenvres.2015.07.017,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,Biodiversity; Series; Plankton; Climate; Upwelling,Journal article,,,"Inst Espanol Oceanog, Ctr Oceanog A Coruna, Apdo 130, E-15080 La Coruna, Spain.",Spain,Biodiversity; Series; Plankton; Climate; Upwelling,COMMUNITY STRUCTURE; COASTAL WATERS; NW; VARIABILITY; RIA; DINOFLAGELLATE; ASSEMBLAGES; SUCCESSION; DYNAMICS; DIATOMS,Environmental Sciences; Marine & Freshwater Biology; Toxicology,Environmental Sciences & Ecology; Marine & Freshwater Biology; Toxicology,Spanish Institute of Oceanography (IEO) - Centro Oceanografico A Coruna,x,Spain,,Research institute,Science
100,287887,2013,AS,Spatial stability of macrobenthic seagrass biodiversity,"<b>Barnes, R.S.K.</b> (2013). Spatial stability of macrobenthic seagrass biodiversity. <i>Mar. Ecol. Prog. Ser. 493</i>: 127-139. <a href=""https://hdl.handle.net/10.3354/meps10546"" target=""_blank"">https://hdl.handle.net/10.3354/meps10546</a>","The magnitude and patchiness of macrobenthic biodiversity were compared across spatial scales spanning 5 orders of areal magnitude (ca. 2 m<sup>2</sup> to ca. 1.5 ha) in an intertidal seagrass bed in the warm-temperate Knysna estuarine bay, South Africa. The 75 component species and their populations were highly variably distributed across the site, abundances of the individual dominant animals being significantly patchy and composition of the macrofaunal assemblage being significantly non-uniform. Nevertheless, emergent assemblage attributes exhibited spatial constancy: values of assemblage metrics (faunal abundance, species richness, species density and species diversity) did not differ across the site or across spatial scales, and neither did the patterns of dispersion of species diversity, species richness or observed species density. Distribution of the 2 latter through space was even significantly uniform. Ecological arguments developed for temporal constancy of biodiversity seem broadly applicable to the spatial dimension at Knysna, suggesting that although apparently paradoxical, it may be the varying assemblage composition that permits this spatial stability. There is no evidence, however, that the Knysna seagrass macrobenthos is a competitively-structured assemblage with rigid niche-partitioning, a condition suggested to be necessary for temporal constancy; rather, it is more likely to be open, non-equilibrium and below carrying capacity.","Barnes, R.S.K.",WOS:000327197700012,"Barnes, R.S.K.","Rhodes Univ, Knysna Basin Project Field Lab, ZA-6140 Grahamstown, South Africa.",https://hdl.handle.net/10.3354/meps10546,,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",,,,,Biodiversity · Patchiness · Macrobenthos · Seagrass · Spatial scales · Spatial constancy · Spatial stability ,Journal article,,,"Rhodes Univ, Knysna Basin Project Field Lab, ZA-6140 Grahamstown, South Africa.",South Africa,Biodiversity; Patchiness; Macrobenthos; Seagrass; Spatial scales; Spatial constancy; Spatial stability,SPECIES RICHNESS; INTERTIDAL SEAGRASS; ECOSYSTEM STABILITY; HABITAT STRUCTURE; SMALLER SURFACE; KNYSNA ESTUARY; DIVERSITY; ECOLOGY; ASSEMBLAGES; COMMUNITY,Ecology; Marine & Freshwater Biology; Oceanography,Environmental Sciences & Ecology; Marine & Freshwater Biology; Oceanography,Rhodes University,,South Africa,,University,Science
