,BrefID,SortDate,BibLvlCode,StandardTitle,RefStrFull,AbstractEnglish,Refstringauthors,WoScode,FullAut,Affiliation,DOI,ownDOI,spcolNames,GeoTerms,TaxTerms,ThesTerms,OtherTerms,AuthorKeywords,DocType,LitStyles,ThesisDegree,wos_affil,wos_country,wos_keywords,wos_plus_keywords,wos_categories,wos_researcharea,stand_affil,similarity_method,stand_country,stand_flemish,stand_GROUP,stand_QH
10,345282,2020,M,Using ecological niche modelling to predict climate change responses of ten key fishery species in Aotearoa New Zealand,"<b>Brooks, A.</b> (2020). Using ecological niche modelling to predict climate change responses of ten key fishery species in Aotearoa New Zealand. MSc Thesis. Victoria University of Wellington: Wellington. 159 pp.",,"Brooks, A.",,"Brooks, Amber, A.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Book/Monograph,Dissertation,MSc,,,,,,,,,,,,
11,345283,2021,M,Understanding environmental and anthropogenic factors affecting dinoflagellate communities in the Black and Caspian seas,"<b>Sala Perez, M.</b> (2021). Understanding environmental and anthropogenic factors affecting dinoflagellate communities in the Black and Caspian seas. PhD Thesis. University of Bristol: Bristol. 163 pp.",,"Sala Perez, M.",,"Sala Perez, Manuel, M.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Book/Monograph,Dissertation,PhD,,,,,,,,,,,,
12,345284,2020,M,The productivity of coral reef fishes,"<b>Morais Araujo, R.</b> (2020). The productivity of coral reef fishes. PhD Thesis. James Cook University: Queensland. 280 pp. <a href=""https://dx.doi.org/10.25903/c2h5-f063"" target=""_blank"">https://dx.doi.org/10.25903/c2h5-f063</a>",,"Morais Araujo, R.",,"Morais Araujo, Renato, R.",,https://dx.doi.org/10.25903/c2h5-f063,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Book/Monograph,Dissertation,PhD,,,,,,,,,,,,
13,345285,2019,M,Diversity and distribution of coralline algae in southern New Zealand,"<b>Twist, B.A.</b> (2019). Diversity and distribution of coralline algae in southern New Zealand. PhD Thesis. University of Auckland: Auckland. xiii, 209 pp.",,"Twist, B.A.",,"Twist, Brenton, B.A.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Book/Monograph,Dissertation,PhD,,,,,,,,,,,,
14,345286,2020,M,Predicción de cambios en el fitobentos de las islas Canarias como consecuencia del calentamiento global,"<b>Cuetara Sanchez, M.</b> (2020). Predicción de cambios en el fitobentos de las islas Canarias como consecuencia del calentamiento global. Graduate Thesis. Universidad de La Laguna: Santa Cruz de Tenerife. 30 pp.",,"Cuetara Sanchez, M.",,"Cuetara Sanchez, Marta, M.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Book/Monograph,Dissertation,Graduate,,,,,,,,,,,,
15,345287,2017,AS,MODESTR: Una herramienta informática para el estudio de los ecosistemas acuáticos de Colombia,"<b>Pelayo-Villamil, P.; Guisande, C.; González-Villa, L.; Carvajal-Quintero, J.D.; Jiménez-segura, L.F.; García-Roselló, E.; Heine, J.; González-Dacosta, J.; Manjarrés-Hernández, A.; Vaamonde, A.; Granado-Lorencio, C.</b> (2017). MODESTR: Una herramienta informática para el estudio de los ecosistemas acuáticos de Colombia. <i>Actual. Biol. 34(97)</i>: 225-239",,"Pelayo-Villamil, P.; Guisande, C.; González-Villa, L.; Carvajal-Quintero, J.D.; Jiménez-segura, L.F.; García-Roselló, E.; Heine, J.; González-Dacosta, J.; Manjarrés-Hernández, A.; Vaamonde, A.; Granado-Lorencio, C.",,"González-Villa, Luis, L.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,"distribución de especies, GBIF, macroecología, ModestR, modelos de distribución, riqueza de especies",Journal article,,,,,,,,,,,,,,
16,345288,2021,M,Impacto de la variabilidad y cambio climático en la distribución de <i>Sphyrna lewini</i> en el Corredor Marino del Pacífico Este Tropical,"<b>Rodríguez Burgos, A.M.</b> (2021). Impacto de la variabilidad y cambio climático en la distribución de <i>Sphyrna lewini</i> en el Corredor Marino del Pacífico Este Tropical. BSc Thesis. Facultad de Ciencias Básicas: Cajica. 56 pp.",,"Rodríguez Burgos, A.M.",,"Rodríguez Burgos, Aura, A.M.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,Sphyrna lewini,,,,Book/Monograph,Dissertation,BSc,,,,,,,,,,,,
17,345289,2019,M,"Efectos del cambio climático en la distribución geográfica de la especie invasora <i>Asparagopsis armata</i> Harvey, 1855","<b>Sainz Villegas, S.</b> (2019). Efectos del cambio climático en la distribución geográfica de la especie invasora <i>Asparagopsis armata</i> Harvey, 1855. MSc Thesis. Universidad de Cantabria: Santander. 59 pp.",,"Sainz Villegas, S.",,"Sainz Villegas, Samuel, S.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,Asparagopsis armata,,,,Book/Monograph,Dissertation,MSc,,,,,,,,,,,,
18,345291,2021,M,"Conservación en la Patagonia Chilena: evaluación del conocimiento, oportunidades y desafíos","<b>Castilla, J.C.; Armesto, J.J.; Martínez-Harms, M.J.</b> (2021). Conservación en la Patagonia Chilena: evaluación del conocimiento, oportunidades y desafíos. Ediciones UC: Chile. ISBN 9789561428218. 600 pp.",,"Castilla, J.C.; Armesto, J.J.; Martínez-Harms, M.J.",,"Armesto, Juan, J.J.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Book/Monograph,,,,,,,,,,,,,,
19,345293,2017,AM,Predicting distributions of invasive species,"<b>Elith, J.</b> (2017). Predicting distributions of invasive species, <b><i>in</i></b>: Robinson, A.P. <i>et al.</i> <i>Invasive species: risk assessment and management.</i> pp. 93-129",,"Elith, J.",,"Elith, Jane, J.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Book chapters,,,,,,,,,,,,,,
20,345294,2019,M,"Primera presencia y distribución de las especies exóticas <i>Parasorites orbitoloides</i> (Hofker, 1930) y <i>Euthymonacha polita</i> (Chapman, 1900): efectos sobre la comunidad de macroforaminíferos bentónicos del Mediterráneo Occidental","<b>Alvira Romero, B.</b> (2019). Primera presencia y distribución de las especies exóticas <i>Parasorites orbitoloides</i> (Hofker, 1930) y <i>Euthymonacha polita</i> (Chapman, 1900): efectos sobre la comunidad de macroforaminíferos bentónicos del Mediterráneo Occidental. MSc Thesis. Universitat de les Illes Balears: Illes Balears. 78 pp.",,"Alvira Romero, B.",,"Alvira Romero, Beatriz, B.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,Euthymonacha polita,,,,Book/Monograph,Dissertation,MSc,,,,,,,,,,,,
21,345295,2018,M,"Distribución geográfica, predicción espacial y diversidad de los hábitats litorales en la costa Catalana","<b>Cefalì, M.E.</b> (2018). Distribución geográfica, predicción espacial y diversidad de los hábitats litorales en la costa Catalana. PhD Thesis. Universitat de Girona: Girona. 115 + appendices pp.",,"Cefalì, M.E.",,"Cefalì, Maria Elena, M.E.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Book/Monograph,Dissertation,PhD,,,,,,,,,,,,
22,345296,2015,M,‘MaxentVariableSelection’ vignette,"<b>Jueterbock, A.</b> (2015). ‘MaxentVariableSelection’ vignette. [S.n.]: [s.l.]. 10 pp.",,"Jueterbock, A.",,"Jueterbock, Alexander, A.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Book/Monograph,,,,,,,,,,,,,,
23,345298,2021,AS,Macroalgal detrital systems: an overlooked ecological niche for heterotrophic nitrogen fixation,"<b>Raut, Y.; Capone, D.G.</b> (2021). Macroalgal detrital systems: an overlooked ecological niche for heterotrophic nitrogen fixation. <i>Environ. Microbiol. 23(8)</i>: 4372-4388. <a href=""https://dx.doi.org/10.1111/1462-2920.15622"" target=""_blank"">https://dx.doi.org/10.1111/1462-2920.15622</a>","Diazotrophic macroalgal associations (DMAs) can contribute fixed nitrogen (N) to the host macroalgae. Biological nitrogen fixation (BNF) rates investigated using acetylene reduction assays with living macroalgae surrounding Santa Catalina Island were low (maximum: 36 nmol N × g<sup>−1</sup> (dw) × h<sup>−1</sup>) and probably insufficient towards helping meet macroalgal N demand. However, DMAs were observed during periods of low nitrate availability in Southern California coastal waters, highlighting the potential importance of diazotrophs during N depleted conditions. Eleven long-term (16–32 days) litter bag decomposition experiments with various macroalgae, especially those with high (> 10) C:N ratios, resulted in much higher BNF rates (maximum: 693 nmol N × g<sup>−1</sup> (dw) × h<sup>−1</sup>) than observed with living macroalgae. BNF rates were lower at the beginning of macroalgal decomposition but rapidly increased during the second phase before declining towards the end of decomposition. Labile carbon availability is likely influencing BNF rates throughout macroalgal degradation and limits BNF in the final decomposition stage. Comparable dark and light BNF rates with most macroalgae surveyed suggest macroalgal detrital systems are an overlooked, potentially global, niche for heterotrophic N<sub>2</sub> fixation. Lastly, suppressed BNF rates with sodium molybdate additions highlight the prevalence of sulfate reducing diazotrophs.","Raut, Y.; Capone, D.G.",WOS:000661288300001,"Raut, Yubin, Y.",,https://dx.doi.org/10.1111/1462-2920.15622,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Journal article,,,,,,,,,,,,,,
24,345299,2020,AS,Zonas susceptibles de invasión por parte del pez león en el Pacífico mexicano,"<b>Reyes-Bonilla, H.; Petatán-Ramírez, D.</b> (2020). Zonas susceptibles de invasión por parte del pez león en el Pacífico mexicano. <i>Rev. Mar. Cost. 12(2)</i>: 9-26. <a href=""https://dx.doi.org/10.15359/revmar.12-2.1"" target=""_blank"">https://dx.doi.org/10.15359/revmar.12-2.1</a>","Lionfish <em>Pterois volitans/miles</em> has invaded the western Atlantic, but is absent in the eastern tropical Pacific, even though the oceanographic conditions seem to be adequate for its establishment. This paper proposes probable <em>Pterois</em> spp invasion areas on the western coast of Mexico, based on ecological niche and potential distribution models, as well as species occurrence data (1985-2018) and environmental layers (2002-2017). For the environmental database, rasters of temperature, salinity, chlorophyll <em>a</em> and velocity of sea currents were used at average, maximum, and minimum values at the surface level, as well as average temperature and salinity at the seabed level and the type of predominant coast. Results indicated that bottom salinity, type of coast, and average surface temperature contributed 65% to the distribution model. To learn the impact of the possible invasion of <em>Pterois</em> spp. on local biodiversity, a spatial intersection was made between the predicted area with potential for invasion with the geographic distribution of coastal fish and the fishing areas. According to the spatial analysis, the arrival of <em>Pterois</em> spp. could affect almost 200 species, several of which are endemic and of commercial importance. The impact could be even greater, considering that the species is a predator of invertebrates such as crayfish and shrimp, which are important fisheries in the region.","Reyes-Bonilla, H.; Petatán-Ramírez, D.",WOS:000610096000001,"Reyes-Bonilla, Héctor, H.",,https://dx.doi.org/10.15359/revmar.12-2.1,,"Bio-ORACLE, ""Lifewatch acknowledged""",,Pterois volitans,,,"Species distribution model, Invasive species, Gulf of California, Niche model, Pterois volitans/miles",Journal article,,,,,,,,,,,,,,
25,345300,2015,AS,Will remote sensing shape the next generation of species distribution models?,"<b>He, K.S.; Bradley, B.A.; Cord, A.F.; Rocchini, D.; Tuanmu, M.-N.; Schmidtlein, S.; Turner, W.; Wegmann, M.; Pettorelli, N.</b> (2015). Will remote sensing shape the next generation of species distribution models? <i>Remote Sensing in Ecology and Conservation 1(1)</i>: 4-18. <a href=""https://dx.doi.org/10.1002/rse2.7"" target=""_blank"">https://dx.doi.org/10.1002/rse2.7</a>","Two prominent limitations of species distribution models (SDMs) are spatial biases in existing occurrence data and a lack of spatially explicit predictor variables to fully capture habitat characteristics of species. Can existing and emerging remote sensing technologies meet these challenges and improve future SDMs? We believe so. Novel products derived from multispectral and hyperspectral sensors, as well as future Light Detection and Ranging (LiDAR) and RADAR missions, may play a key role in improving model performance. In this perspective piece, we demonstrate how modern sensors onboard satellites, planes and unmanned aerial vehicles are revolutionizing the way we can detect and monitor both plant and animal species in terrestrial and aquatic ecosystems as well as allowing the emergence of novel predictor variables appropriate for species distribution modeling. We hope this interdisciplinary perspective will motivate ecologists, remote sensing experts and modelers to work together for developing a more refined SDM framework in the near future.","He, K.S.; Bradley, B.A.; Cord, A.F.; Rocchini, D.; Tuanmu, M.-N.; Schmidtlein, S.; Turner, W.; Wegmann, M.; Pettorelli, N.",WOS:000448239100002,"Schmidtlein, Sebastian, S.",,https://dx.doi.org/10.1002/rse2.7,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Journal article,,,,,,,,,,,,,,
26,345301,2013,M,Evolution de la niche climatique et de la distribution géographique des espèces végétales alpines,"<b>Boucher, F.</b> (2013). Evolution de la niche climatique et de la distribution géographique des espèces végétales alpines. PhD Thesis. Laboratoire d’Ecologie Alpine: Grenoble. iv, 203 pp.",,"Boucher, F.",,"Boucher, Florian, F.",,,,"Bio-ORACLE, ""Lifewatch acknowledged""",,,,,,Book/Monograph,Dissertation,PhD,,,,,,,,,,,,
